date,state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
01-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,533.0,1012.0
01-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
01-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
01-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,32.0
01-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,32.0
01-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,31.0,97.0
01-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,31.0,97.0
01-09-2025,Maharashtra,Thane,421201,6.0,5.0,0.0,2.0,33.0,0.0,0.0
01-11-2025,Maharashtra,Thane,421201,2.0,0.0,0.0,4.0,53.0,23.0,48.0
01-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,6.0,94.0,31.0,57.0
01-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,6.0,94.0,31.0,57.0
02-01-2026,Maharashtra,Thane,421201,12.0,3.0,1.0,7.0,69.0,24.0,64.0
02-01-2026,Maharashtra,Thane,421201,12.0,3.0,1.0,7.0,69.0,24.0,64.0
02-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,55.0,112.0
02-09-2025,Maharashtra,Thane,421201,5.0,2.0,0.0,3.0,25.0,0.0,0.0
02-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,1.0,4.0
02-11-2025,Maharashtra,Thane,421201,15.0,4.0,0.0,2.0,26.0,2.0,4.0
02-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,71.0,25.0,73.0
03-01-2026,Maharashtra,Thane,421201,0.0,4.0,0.0,0.0,9.0,9.0,13.0
03-01-2026,Maharashtra,Thane,421201,0.0,4.0,0.0,0.0,9.0,9.0,13.0
03-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,16.0,65.0
03-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,16.0,65.0
03-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,29.0
03-09-2025,Maharashtra,Thane,421201,6.0,3.0,0.0,0.0,31.0,14.0,33.0
03-09-2025,Maharashtra,Thane,421201,6.0,3.0,0.0,0.0,31.0,14.0,33.0
03-11-2025,Maharashtra,Thane,421201,2.0,0.0,0.0,7.0,71.0,21.0,67.0
03-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,64.0,25.0,47.0
04-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,13.0,41.0
04-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,13.0,41.0
04-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,25.0,135.0
04-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,25.0,135.0
04-09-2025,Maharashtra,Thane,421201,1.0,2.0,0.0,1.0,28.0,0.0,0.0
04-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,40.0,75.0
04-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,7.0,64.0,34.0,78.0
04-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,6.0,67.0,27.0,53.0
05-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,17.0,53.0
05-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,17.0,53.0
05-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,31.0,73.0
05-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,38.0,112.0
05-09-2025,Maharashtra,Thane,421201,2.0,0.0,0.0,2.0,17.0,0.0,0.0
05-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05-11-2025,Maharashtra,Thane,421201,7.0,2.0,0.0,6.0,50.0,16.0,66.0
05-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,39.0,0.0,0.0
06-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,22.0,39.0
06-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,22.0,39.0
06-09-2025,Maharashtra,Thane,421201,8.0,4.0,0.0,1.0,41.0,0.0,0.0
06-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,69.0
06-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,69.0
06-11-2025,Maharashtra,Thane,421201,10.0,2.0,1.0,4.0,57.0,0.0,0.0
06-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,11.0,82.0,42.0,62.0
06-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,11.0,82.0,42.0,62.0
07-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,23.0,46.0
07-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,19.0,51.0
07-09-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,1.0,14.0,0.0,2.0
07-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,17.0,48.0
07-11-2025,Maharashtra,Thane,421201,3.0,1.0,0.0,5.0,69.0,23.0,95.0
07-11-2025,Maharashtra,Thane,421201,3.0,1.0,0.0,5.0,69.0,23.0,95.0
07-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,2.0,22.0,2.0,1.0
08-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,2.0,3.0
08-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,2.0,3.0
08-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,18.0,38.0
08-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,18.0,38.0
08-09-2025,Maharashtra,Thane,421201,2.0,4.0,0.0,5.0,37.0,15.0,42.0
08-09-2025,Maharashtra,Thane,421201,2.0,4.0,0.0,5.0,37.0,15.0,42.0
08-11-2025,Maharashtra,Thane,421201,2.0,1.0,0.0,0.0,66.0,30.0,75.0
08-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,12.0,79.0,0.0,0.0
09-06-2025,Maharashtra,Thane,421201,3.0,6.0,1.0,0.0,0.0,24.0,48.0
09-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,9.0,38.0
09-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,6.0,9.0
09-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,6.0,9.0
09-09-2025,Maharashtra,Thane,421201,12.0,9.0,0.0,8.0,58.0,0.0,0.0
09-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,22.0,61.0
09-11-2025,Maharashtra,Thane,421201,8.0,0.0,0.0,4.0,23.0,3.0,21.0
09-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,64.0,25.0,80.0
10-06-2025,Maharashtra,Thane,421201,2.0,4.0,0.0,0.0,0.0,13.0,52.0
10-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,11.0,57.0
10-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,6.0,12.0
10-09-2025,Maharashtra,Thane,421201,7.0,7.0,0.0,4.0,46.0,33.0,59.0
10-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,16.0,52.0
10-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,16.0,52.0
10-11-2025,Maharashtra,Thane,421201,6.0,3.0,0.0,3.0,87.0,24.0,99.0
10-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,7.0,71.0,0.0,0.0
11-06-2025,Maharashtra,Thane,421201,0.0,8.0,0.0,0.0,0.0,0.0,0.0
11-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,23.0,57.0
11-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,23.0,57.0
11-09-2025,Maharashtra,Thane,421201,7.0,11.0,0.0,5.0,61.0,41.0,73.0
11-09-2025,Maharashtra,Thane,421201,7.0,11.0,0.0,5.0,61.0,41.0,73.0
11-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,15.0,40.0
11-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,15.0,40.0
11-11-2025,Maharashtra,Thane,421201,1.0,1.0,0.0,3.0,69.0,26.0,114.0
11-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,72.0,22.0,54.0
11-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,72.0,22.0,54.0
12-06-2025,Maharashtra,Thane,421201,1.0,4.0,0.0,0.0,0.0,0.0,0.0
12-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,57.0
12-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,81.0
12-09-2025,Maharashtra,Thane,421201,4.0,3.0,1.0,7.0,57.0,46.0,65.0
12-09-2025,Maharashtra,Thane,421201,4.0,3.0,1.0,7.0,57.0,46.0,65.0
12-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12-11-2025,Maharashtra,Thane,421201,7.0,0.0,0.0,2.0,74.0,25.0,51.0
12-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,5.0,67.0,34.0,71.0
12-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,5.0,67.0,34.0,71.0
13-06-2025,Maharashtra,Thane,421201,3.0,7.0,0.0,0.0,0.0,25.0,46.0
13-06-2025,Maharashtra,Thane,421201,3.0,7.0,0.0,0.0,0.0,25.0,46.0
13-09-2025,Maharashtra,Thane,421201,21.0,10.0,0.0,5.0,53.0,45.0,76.0
13-09-2025,Maharashtra,Thane,421201,21.0,10.0,0.0,5.0,53.0,45.0,76.0
13-10-2025,Maharashtra,Thane,421201,8.0,5.0,0.0,0.0,7.0,0.0,0.0
13-11-2025,Maharashtra,Thane,421201,4.0,1.0,0.0,1.0,75.0,17.0,52.0
13-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,7.0,71.0,41.0,60.0
14-06-2025,Maharashtra,Thane,421201,1.0,7.0,0.0,0.0,0.0,21.0,51.0
14-09-2025,Maharashtra,Thane,421201,5.0,1.0,0.0,0.0,34.0,0.0,0.0
14-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,28.0,58.0
14-11-2025,Maharashtra,Thane,421201,8.0,0.0,1.0,0.0,72.0,11.0,52.0
14-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,2.0,29.0,5.0,6.0
14-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,2.0,29.0,5.0,6.0
15-06-2025,Maharashtra,Thane,421201,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,8.0,7.0
15-09-2025,Maharashtra,Thane,421201,3.0,2.0,0.0,4.0,43.0,0.0,0.0
15-10-2025,Maharashtra,Thane,421201,6.0,4.0,0.0,6.0,49.0,25.0,72.0
15-10-2025,Maharashtra,Thane,421201,6.0,4.0,0.0,6.0,49.0,25.0,72.0
15-11-2025,Maharashtra,Thane,421201,8.0,4.0,0.0,3.0,89.0,35.0,67.0
15-12-2025,Maharashtra,Thane,421201,25.0,8.0,0.0,4.0,71.0,0.0,0.0
16-06-2025,Maharashtra,Thane,421201,0.0,3.0,0.0,0.0,0.0,0.0,0.0
16-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,28.0,51.0
16-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,28.0,51.0
16-09-2025,Maharashtra,Thane,421201,7.0,3.0,0.0,9.0,49.0,51.0,40.0
16-09-2025,Maharashtra,Thane,421201,7.0,3.0,0.0,9.0,49.0,51.0,40.0
16-10-2025,Maharashtra,Thane,421201,0.0,1.0,0.0,4.0,69.0,21.0,50.0
16-10-2025,Maharashtra,Thane,421201,0.0,1.0,0.0,4.0,69.0,21.0,50.0
16-11-2025,Maharashtra,Thane,421201,3.0,2.0,0.0,3.0,31.0,5.0,14.0
16-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,6.0,78.0,41.0,71.0
16-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,6.0,78.0,41.0,71.0
17-06-2025,Maharashtra,Thane,421201,1.0,5.0,2.0,0.0,0.0,12.0,55.0
17-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,39.0
17-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,39.0
17-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,5.0,9.0
17-09-2025,Maharashtra,Thane,421201,10.0,7.0,0.0,8.0,51.0,54.0,59.0
17-10-2025,Maharashtra,Thane,421201,13.0,7.0,0.0,3.0,31.0,20.0,36.0
17-11-2025,Maharashtra,Thane,421201,3.0,1.0,0.0,2.0,110.0,0.0,0.0
17-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,2.0,56.0,0.0,0.0
18-06-2025,Maharashtra,Thane,421201,4.0,1.0,0.0,0.0,0.0,11.0,16.0
18-09-2025,Maharashtra,Thane,421201,3.0,3.0,0.0,1.0,34.0,46.0,62.0
18-10-2025,Maharashtra,Thane,421201,5.0,1.0,0.0,2.0,40.0,14.0,26.0
18-11-2025,Maharashtra,Thane,421201,15.0,2.0,0.0,4.0,69.0,28.0,115.0
18-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,61.0,0.0,0.0
19-06-2025,Maharashtra,Thane,421201,1.0,5.0,1.0,0.0,0.0,12.0,31.0
19-06-2025,Maharashtra,Thane,421201,1.0,5.0,1.0,0.0,0.0,12.0,31.0
19-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,35.0,56.0
19-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,23.0,48.0
19-09-2025,Maharashtra,Thane,421201,9.0,2.0,0.0,3.0,34.0,50.0,43.0
19-09-2025,Maharashtra,Thane,421201,9.0,2.0,0.0,3.0,34.0,50.0,43.0
19-10-2025,Maharashtra,Thane,421201,4.0,1.0,0.0,2.0,38.0,1.0,5.0
19-11-2025,Maharashtra,Thane,421201,9.0,3.0,0.0,4.0,71.0,24.0,68.0
19-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,51.0,0.0,0.0
20-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,40.0
20-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,24.0,40.0
20-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,45.0
20-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,45.0
20-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,41.0
20-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,41.0
20-09-2025,Maharashtra,Thane,421201,15.0,5.0,0.0,6.0,58.0,0.0,0.0
20-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,2.0,12.0,0.0,0.0
20-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,10.0,66.0,21.0,63.0
20-12-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,2.0,33.0,60.0,68.0
21-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,25.0,53.0
21-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,25.0,53.0
21-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,18.0,46.0
21-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,18.0,46.0
21-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,76.0
21-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,76.0
21-09-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,2.0,5.0
21-10-2025,Maharashtra,Thane,421201,1.0,1.0,0.0,3.0,7.0,0.0,14.0
21-10-2025,Maharashtra,Thane,421201,1.0,1.0,0.0,3.0,7.0,0.0,14.0
21-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,71.0,18.0,52.0
21-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,71.0,18.0,52.0
21-12-2025,Maharashtra,Thane,421201,4.0,0.0,0.0,3.0,33.0,10.0,12.0
21-12-2025,Maharashtra,Thane,421201,4.0,0.0,0.0,3.0,33.0,10.0,12.0
22-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,43.0
22-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,43.0
22-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,12.0,43.0
22-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,12.0,48.0
22-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,12.0,48.0
22-09-2025,Maharashtra,Thane,421201,5.0,5.0,0.0,0.0,0.0,0.0,0.0
22-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,1.0,5.0,0.0,0.0
22-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,8.0,76.0,23.0,69.0
22-12-2025,Maharashtra,Thane,421201,9.0,0.0,0.0,4.0,57.0,28.0,67.0
22-12-2025,Maharashtra,Thane,421201,9.0,0.0,0.0,4.0,57.0,28.0,67.0
23-09-2025,Maharashtra,Thane,421201,3.0,4.0,0.0,0.0,0.0,49.0,68.0
23-09-2025,Maharashtra,Thane,421201,3.0,4.0,0.0,0.0,0.0,49.0,68.0
23-10-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,1.0,4.0,4.0,3.0
23-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,16.0,2.0,10.0
23-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,16.0,2.0,10.0
23-12-2025,Maharashtra,Thane,421201,2.0,0.0,0.0,4.0,59.0,33.0,73.0
23-12-2025,Maharashtra,Thane,421201,2.0,0.0,0.0,4.0,59.0,33.0,73.0
24-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,48.0
24-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,48.0
24-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,49.0
24-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,14.0,58.0
24-09-2025,Maharashtra,Thane,421201,5.0,1.0,0.0,0.0,0.0,0.0,0.0
24-10-2025,Maharashtra,Thane,421201,2.0,2.0,0.0,3.0,43.0,13.0,45.0
24-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,5.0,47.0,22.0,60.0
24-12-2025,Maharashtra,Thane,421201,3.0,0.0,0.0,3.0,58.0,38.0,76.0
25-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,4.0,10.0
25-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,4.0,10.0
25-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,20.0,43.0
25-09-2025,Maharashtra,Thane,421201,2.0,2.0,0.0,0.0,0.0,0.0,0.0
25-10-2025,Maharashtra,Thane,421201,1.0,2.0,0.0,3.0,24.0,16.0,49.0
25-11-2025,Maharashtra,Thane,421201,6.0,3.0,0.0,5.0,49.0,23.0,66.0
25-12-2025,Maharashtra,Thane,421201,3.0,0.0,0.0,7.0,32.0,0.0,0.0
26-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,38.0
26-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,21.0,38.0
26-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,51.0,72.0
26-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,51.0,72.0
26-09-2025,Maharashtra,Thane,421201,3.0,3.0,0.0,0.0,0.0,67.0,70.0
26-09-2025,Maharashtra,Thane,421201,3.0,3.0,0.0,0.0,0.0,67.0,70.0
26-10-2025,Maharashtra,Thane,421201,4.0,1.0,0.0,4.0,42.0,1.0,3.0
26-10-2025,Maharashtra,Thane,421201,4.0,1.0,0.0,4.0,42.0,1.0,3.0
26-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,56.0,21.0,41.0
26-12-2025,Maharashtra,Thane,421201,4.0,2.0,0.0,8.0,63.0,0.0,0.0
27-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,8.0,7.0
27-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,8.0,7.0
27-09-2025,Maharashtra,Thane,421201,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27-10-2025,Maharashtra,Thane,421201,4.0,0.0,0.0,1.0,34.0,26.0,72.0
27-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,4.0,46.0,0.0,0.0
27-12-2025,Maharashtra,Thane,421201,7.0,2.0,0.0,2.0,62.0,55.0,90.0
28-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,27.0,50.0
28-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,27.0,50.0
28-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,32.0,82.0
28-09-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,5.0,1.0
28-09-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,5.0,1.0
28-10-2025,Maharashtra,Thane,421201,4.0,0.0,1.0,4.0,30.0,32.0,87.0
28-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,61.0,27.0,82.0
28-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,3.0,61.0,27.0,82.0
28-12-2025,Maharashtra,Thane,421201,6.0,1.0,0.0,13.0,54.0,8.0,30.0
29-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,33.0,48.0
29-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,3.0,0.0
29-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,3.0,0.0
29-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,39.0,88.0
29-10-2025,Maharashtra,Thane,421201,6.0,1.0,0.0,8.0,65.0,34.0,94.0
29-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,5.0,57.0,34.0,52.0
29-12-2025,Maharashtra,Thane,421201,8.0,1.0,0.0,5.0,66.0,15.0,36.0
30-05-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,18.0,27.0
30-06-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,13.0,48.0
30-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,34.0,85.0
30-09-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,31.0,61.0
30-10-2025,Maharashtra,Thane,421201,10.0,5.0,0.0,4.0,61.0,0.0,0.0
30-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,20.0,3.0,8.0
30-11-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,20.0,3.0,8.0
31-07-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,20.0,64.0
31-08-2025,Maharashtra,Thane,421201,0.0,0.0,0.0,0.0,0.0,0.0,8.0
31-10-2025,Maharashtra,Thane,421201,4.0,3.0,1.0,3.0,44.0,25.0,54.0
31-12-2025,Maharashtra,Thane,421201,8.0,7.0,0.0,4.0,48.0,0.0,0.0
01-01-2026,Maharashtra,Thane,421202,14.0,1.0,1.0,3.0,42.0,41.0,43.0
01-01-2026,Maharashtra,Thane,421202,14.0,1.0,1.0,3.0,42.0,41.0,43.0
01-03-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,122.0,1393.0,0.0,0.0
01-04-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,291.0,526.0
01-06-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,2.0,0.0
01-06-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,2.0,0.0
01-07-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,8.0,30.0
01-07-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,8.0,30.0
01-09-2025,Maharashtra,Thane,421202,3.0,2.0,0.0,1.0,31.0,11.0,8.0
01-09-2025,Maharashtra,Thane,421202,3.0,2.0,0.0,1.0,31.0,11.0,8.0
01-10-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,43.0,40.0
01-11-2025,Maharashtra,Thane,421202,2.0,0.0,0.0,3.0,41.0,42.0,31.0
01-11-2025,Maharashtra,Thane,421202,2.0,0.0,0.0,3.0,41.0,42.0,31.0
01-12-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,4.0,67.0,0.0,0.0
02-01-2026,Maharashtra,Thane,421202,6.0,1.0,0.0,5.0,51.0,13.0,32.0
02-08-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,11.0,26.0
02-09-2025,Maharashtra,Thane,421202,1.0,4.0,0.0,0.0,18.0,12.0,19.0
02-10-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,1.0,1.0
02-11-2025,Maharashtra,Thane,421202,25.0,3.0,0.0,1.0,31.0,19.0,22.0
02-11-2025,Maharashtra,Thane,421202,25.0,3.0,0.0,1.0,31.0,19.0,22.0
02-12-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,4.0,66.0,32.0,63.0
03-01-2026,Maharashtra,Thane,421202,0.0,1.0,0.0,0.0,9.0,5.0,7.0
03-08-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,2.0,9.0
03-08-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,2.0,9.0
03-09-2025,Maharashtra,Thane,421202,1.0,0.0,0.0,3.0,21.0,5.0,36.0
03-10-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,35.0,34.0
03-11-2025,Maharashtra,Thane,421202,9.0,1.0,0.0,6.0,70.0,34.0,65.0
03-12-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,2.0,49.0,16.0,28.0
04-06-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,6.0,8.0
04-08-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,25.0,58.0
04-08-2025,Maharashtra,Thane,421202,0.0,0.0,0.0,0.0,0.0,25.0,58.0
04-09-2025,Maharashtra,Thane,421202,4.0,3.0,0.0,6.0,29.0,0.0,0.0
