date,state,district,pincode,bio_age_5_17,bio_age_17_
19-12-2025,Maharashtra,Thane,401201,1,11
19-12-2025,Maharashtra,Thane,401201,1,11
19-12-2025,Maharashtra,Thane,401202,1,7
19-12-2025,Maharashtra,Thane,401204,3,5
19-12-2025,Maharashtra,Thane,401204,3,5
19-12-2025,Maharashtra,Thane,401206,1,2
19-12-2025,Maharashtra,Thane,401208,1,25
19-12-2025,Maharashtra,Thane,401208,1,25
19-12-2025,Maharashtra,Thane,401209,5,33
19-12-2025,Maharashtra,Thane,401209,5,33
19-12-2025,Maharashtra,Thane,401301,2,4
19-12-2025,Maharashtra,Thane,401301,2,4
19-12-2025,Maharashtra,Thane,401302,4,1
19-12-2025,Maharashtra,Thane,401304,1,0
19-12-2025,Maharashtra,Thane,401305,21,40
19-12-2025,Maharashtra,Thane,401305,21,40
19-12-2025,Maharashtra,Thane,401401,0,2
19-12-2025,Maharashtra,Thane,401402,0,2
19-12-2025,Maharashtra,Thane,401404,0,34
19-12-2025,Maharashtra,Thane,401404,0,34
19-12-2025,Maharashtra,Thane,401501,1,28
19-12-2025,Maharashtra,Thane,401501,1,28
19-12-2025,Maharashtra,Thane,401503,0,4
19-12-2025,Maharashtra,Thane,401504,2,1
19-12-2025,Maharashtra,Thane,401603,1,14
19-12-2025,Maharashtra,Thane,401603,1,14
19-12-2025,Maharashtra,Thane,401604,0,7
19-12-2025,Maharashtra,Thane,401604,0,7
19-12-2025,Maharashtra,Thane,401605,0,7
19-12-2025,Maharashtra,Thane,401605,0,7
19-12-2025,Maharashtra,Thane,401606,0,14
19-12-2025,Maharashtra,Thane,401606,0,14
19-12-2025,Maharashtra,Thane,401610,0,1
19-12-2025,Maharashtra,Thane,401702,0,3
19-12-2025,Maharashtra,Thane,401702,0,3
19-12-2025,Maharashtra,Thane,401703,0,1
19-12-2025,Maharashtra,Thane,401703,0,1
19-12-2025,Maharashtra,Thane,421003,1,5
19-12-2025,Maharashtra,Thane,421003,1,5
19-12-2025,Maharashtra,Thane,421004,14,23
19-12-2025,Maharashtra,Thane,421005,8,20
19-12-2025,Maharashtra,Thane,421005,8,20
19-12-2025,Maharashtra,Thane,421101,5,10
19-12-2025,Maharashtra,Thane,421101,5,10
19-12-2025,Maharashtra,Thane,421102,13,14
19-12-2025,Maharashtra,Thane,421102,13,14
19-12-2025,Maharashtra,Thane,421103,9,18
19-12-2025,Maharashtra,Thane,421103,9,18
19-12-2025,Maharashtra,Thane,421301,114,122
19-12-2025,Maharashtra,Thane,421301,114,122
19-12-2025,Maharashtra,Thane,421302,109,193
19-12-2025,Maharashtra,Thane,421302,109,193
19-12-2025,Maharashtra,Thane,421304,0,1
19-12-2025,Maharashtra,Thane,421304,0,1
19-12-2025,Maharashtra,Thane,421305,30,29
19-12-2025,Maharashtra,Thane,421305,30,29
19-12-2025,Maharashtra,Thane,421308,13,31
19-12-2025,Maharashtra,Thane,421311,4,6
19-12-2025,Maharashtra,Thane,421401,30,28
19-12-2025,Maharashtra,Thane,421401,30,28
19-12-2025,Maharashtra,Thane,421502,0,4
19-12-2025,Maharashtra,Thane,421601,37,24
19-12-2025,Maharashtra,Thane,421601,37,24
19-12-2025,Maharashtra,Thane,421603,2,1
19-12-2025,Maharashtra,Thane,421605,12,13
19-12-2025,Maharashtra,Thane,421605,12,13
20-12-2025,Maharashtra,Thane,400601,44,45
20-12-2025,Maharashtra,Thane,400603,7,13
20-12-2025,Maharashtra,Thane,400603,7,13
20-12-2025,Maharashtra,Thane,400604,71,60
20-12-2025,Maharashtra,Thane,400604,71,60
20-12-2025,Maharashtra,Thane,400606,41,43
20-12-2025,Maharashtra,Thane,400607,23,29
20-12-2025,Maharashtra,Thane,400608,6,1
20-12-2025,Maharashtra,Thane,400608,6,1
20-12-2025,Maharashtra,Thane,400610,6,5
20-12-2025,Maharashtra,Thane,400612,85,138
20-12-2025,Maharashtra,Thane,400612,85,138
20-12-2025,Maharashtra,Thane,400615,29,17
20-12-2025,Maharashtra,Thane,400615,29,17
20-12-2025,Maharashtra,Thane,400701,49,41
20-12-2025,Maharashtra,Thane,400701,49,41
20-12-2025,Maharashtra,Thane,400703,30,23
20-12-2025,Maharashtra,Thane,400703,30,23
20-12-2025,Maharashtra,Thane,400705,16,14
20-12-2025,Maharashtra,Thane,401103,0,1
20-12-2025,Maharashtra,Thane,401103,0,1
20-12-2025,Maharashtra,Thane,401104,0,1
20-12-2025,Maharashtra,Thane,401106,1,9
20-12-2025,Maharashtra,Thane,401201,0,13
20-12-2025,Maharashtra,Thane,401201,0,13
20-12-2025,Maharashtra,Thane,401203,11,21
20-12-2025,Maharashtra,Thane,401203,11,21
20-12-2025,Maharashtra,Thane,401207,0,5
20-12-2025,Maharashtra,Thane,401207,0,5
20-12-2025,Maharashtra,Thane,401301,0,10
20-12-2025,Maharashtra,Thane,401302,3,7
20-12-2025,Maharashtra,Thane,401303,8,17
20-12-2025,Maharashtra,Thane,401303,8,17
20-12-2025,Maharashtra,Thane,401305,21,37
20-12-2025,Maharashtra,Thane,401402,0,2
20-12-2025,Maharashtra,Thane,401402,0,2
20-12-2025,Maharashtra,Thane,401403,1,10
20-12-2025,Maharashtra,Thane,401404,0,16
20-12-2025,Maharashtra,Thane,401405,1,2
20-12-2025,Maharashtra,Thane,401501,1,4
20-12-2025,Maharashtra,Thane,401501,1,4
20-12-2025,Maharashtra,Thane,401502,1,3
20-12-2025,Maharashtra,Thane,401503,0,4
20-12-2025,Maharashtra,Thane,401504,0,5
20-12-2025,Maharashtra,Thane,401506,0,1
20-12-2025,Maharashtra,Thane,401506,0,1
20-12-2025,Maharashtra,Thane,401604,1,12
20-12-2025,Maharashtra,Thane,401604,1,12
20-12-2025,Maharashtra,Thane,401607,0,5
20-12-2025,Maharashtra,Thane,401702,0,2
20-12-2025,Maharashtra,Thane,401703,0,1
20-12-2025,Maharashtra,Thane,421002,24,57
20-12-2025,Maharashtra,Thane,421002,24,57
20-12-2025,Maharashtra,Thane,421004,18,38
20-12-2025,Maharashtra,Thane,421005,9,14
20-12-2025,Maharashtra,Thane,421201,60,68
20-12-2025,Maharashtra,Thane,421202,18,15
20-12-2025,Maharashtra,Thane,421202,18,15
20-12-2025,Maharashtra,Thane,421203,9,22
20-12-2025,Maharashtra,Thane,421204,43,45
20-12-2025,Maharashtra,Thane,421306,36,59
20-12-2025,Maharashtra,Thane,421306,36,59
20-12-2025,Maharashtra,Thane,421308,3,18
20-12-2025,Maharashtra,Thane,421401,15,19
20-12-2025,Maharashtra,Thane,421402,7,6
20-12-2025,Maharashtra,Thane,421402,7,6
20-12-2025,Maharashtra,Thane,421403,7,6
20-12-2025,Maharashtra,Thane,421403,7,6
20-12-2025,Maharashtra,Thane,421501,16,15
20-12-2025,Maharashtra,Thane,421505,3,3
20-12-2025,Maharashtra,Thane,421505,3,3
20-12-2025,Maharashtra,Thane,421506,0,2
20-12-2025,Maharashtra,Thane,421601,18,18
20-12-2025,Maharashtra,Thane,421602,2,9
20-12-2025,Maharashtra,Thane,421602,2,9
20-12-2025,Maharashtra,Thane,421603,4,0
20-12-2025,Maharashtra,Thane,421603,4,0
20-12-2025,Maharashtra,Thane,421605,18,17
20-12-2025,Maharashtra,Thane,421605,18,17
21-12-2025,Maharashtra,Thane,400601,0,14
21-12-2025,Maharashtra,Thane,400602,0,3
21-12-2025,Maharashtra,Thane,400604,1,2
21-12-2025,Maharashtra,Thane,400604,1,2
21-12-2025,Maharashtra,Thane,400605,0,1
21-12-2025,Maharashtra,Thane,400605,0,1
21-12-2025,Maharashtra,Thane,400606,0,1
21-12-2025,Maharashtra,Thane,400606,0,1
21-12-2025,Maharashtra,Thane,400607,1,1
21-12-2025,Maharashtra,Thane,400608,0,14
21-12-2025,Maharashtra,Thane,400610,1,1
21-12-2025,Maharashtra,Thane,400610,1,1
21-12-2025,Maharashtra,Thane,400614,2,6
21-12-2025,Maharashtra,Thane,400614,2,6
21-12-2025,Maharashtra,Thane,400701,3,2
21-12-2025,Maharashtra,Thane,400701,3,2
21-12-2025,Maharashtra,Thane,400703,5,4
21-12-2025,Maharashtra,Thane,400703,5,4
21-12-2025,Maharashtra,Thane,400706,8,5
21-12-2025,Maharashtra,Thane,400709,5,11
21-12-2025,Maharashtra,Thane,400709,5,11
21-12-2025,Maharashtra,Thane,401101,1,12
21-12-2025,Maharashtra,Thane,401104,0,1
21-12-2025,Maharashtra,Thane,401104,0,1
21-12-2025,Maharashtra,Thane,401107,21,13
21-12-2025,Maharashtra,Thane,401201,0,2
21-12-2025,Maharashtra,Thane,401201,0,2
21-12-2025,Maharashtra,Thane,401202,0,1
21-12-2025,Maharashtra,Thane,401204,1,3
21-12-2025,Maharashtra,Thane,401206,1,1
21-12-2025,Maharashtra,Thane,401206,1,1
21-12-2025,Maharashtra,Thane,401207,0,1
21-12-2025,Maharashtra,Thane,401208,0,3
21-12-2025,Maharashtra,Thane,401208,0,3
21-12-2025,Maharashtra,Thane,401209,1,19
21-12-2025,Maharashtra,Thane,401301,0,1
21-12-2025,Maharashtra,Thane,401303,0,9
21-12-2025,Maharashtra,Thane,401305,2,6
21-12-2025,Maharashtra,Thane,401305,2,6
21-12-2025,Maharashtra,Thane,401402,0,1
21-12-2025,Maharashtra,Thane,401403,0,1
21-12-2025,Maharashtra,Thane,401404,0,1
21-12-2025,Maharashtra,Thane,401404,0,1
21-12-2025,Maharashtra,Thane,401501,0,1
21-12-2025,Maharashtra,Thane,401501,0,1
21-12-2025,Maharashtra,Thane,401602,0,1
21-12-2025,Maharashtra,Thane,401602,0,1
21-12-2025,Maharashtra,Thane,421001,0,5
21-12-2025,Maharashtra,Thane,421001,0,5
21-12-2025,Maharashtra,Thane,421002,3,6
21-12-2025,Maharashtra,Thane,421002,3,6
21-12-2025,Maharashtra,Thane,421003,0,2
21-12-2025,Maharashtra,Thane,421005,1,1
21-12-2025,Maharashtra,Thane,421005,1,1
21-12-2025,Maharashtra,Thane,421101,0,1
21-12-2025,Maharashtra,Thane,421101,0,1
21-12-2025,Maharashtra,Thane,421102,2,1
21-12-2025,Maharashtra,Thane,421102,2,1
21-12-2025,Maharashtra,Thane,421201,10,12
21-12-2025,Maharashtra,Thane,421201,10,12
21-12-2025,Maharashtra,Thane,421202,0,20
21-12-2025,Maharashtra,Thane,421203,0,2
21-12-2025,Maharashtra,Thane,421203,0,2
21-12-2025,Maharashtra,Thane,421305,9,18
21-12-2025,Maharashtra,Thane,421305,9,18
21-12-2025,Maharashtra,Thane,421306,20,23
21-12-2025,Maharashtra,Thane,421308,4,3
21-12-2025,Maharashtra,Thane,421308,4,3
21-12-2025,Maharashtra,Thane,421311,5,18
21-12-2025,Maharashtra,Thane,421311,5,18
21-12-2025,Maharashtra,Thane,421401,1,0
21-12-2025,Maharashtra,Thane,421401,1,0
21-12-2025,Maharashtra,Thane,421501,1,0
21-12-2025,Maharashtra,Thane,421501,1,0
21-12-2025,Maharashtra,Thane,421503,0,1
21-12-2025,Maharashtra,Thane,421503,0,1
21-12-2025,Maharashtra,Thane,421505,1,0
21-12-2025,Maharashtra,Thane,421505,1,0
21-12-2025,Maharashtra,Thane,421506,0,1
21-12-2025,Maharashtra,Thane,421601,1,0
21-12-2025,Maharashtra,Thane,421601,1,0
21-12-2025,Maharashtra,Thane,421605,4,7
22-12-2025,Maharashtra,Thane,400601,32,63
22-12-2025,Maharashtra,Thane,400601,32,63
22-12-2025,Maharashtra,Thane,400602,4,7
22-12-2025,Maharashtra,Thane,400602,4,7
22-12-2025,Maharashtra,Thane,400603,7,13
22-12-2025,Maharashtra,Thane,400603,7,13
22-12-2025,Maharashtra,Thane,400607,21,30
22-12-2025,Maharashtra,Thane,400607,21,30
22-12-2025,Maharashtra,Thane,400608,1,7
22-12-2025,Maharashtra,Thane,400608,1,7
22-12-2025,Maharashtra,Thane,400615,8,27
22-12-2025,Maharashtra,Thane,400701,27,32
22-12-2025,Maharashtra,Thane,400701,27,32
22-12-2025,Maharashtra,Thane,400705,11,22
22-12-2025,Maharashtra,Thane,401101,18,39
22-12-2025,Maharashtra,Thane,401102,1,23
22-12-2025,Maharashtra,Thane,401103,0,13
22-12-2025,Maharashtra,Thane,401103,0,13
22-12-2025,Maharashtra,Thane,401104,0,2
22-12-2025,Maharashtra,Thane,401104,0,2
22-12-2025,Maharashtra,Thane,401106,5,5
22-12-2025,Maharashtra,Thane,401202,1,8
22-12-2025,Maharashtra,Thane,401203,1,13
22-12-2025,Maharashtra,Thane,401203,1,13
22-12-2025,Maharashtra,Thane,401204,1,10
22-12-2025,Maharashtra,Thane,401204,1,10
22-12-2025,Maharashtra,Thane,401206,2,2
22-12-2025,Maharashtra,Thane,401207,0,5
22-12-2025,Maharashtra,Thane,401207,0,5
22-12-2025,Maharashtra,Thane,401208,1,31
22-12-2025,Maharashtra,Thane,401208,1,31
22-12-2025,Maharashtra,Thane,401209,2,38
22-12-2025,Maharashtra,Thane,401209,2,38
22-12-2025,Maharashtra,Thane,401301,1,5
22-12-2025,Maharashtra,Thane,401301,1,5
22-12-2025,Maharashtra,Thane,401302,2,5
22-12-2025,Maharashtra,Thane,401304,0,7
22-12-2025,Maharashtra,Thane,401304,0,7
22-12-2025,Maharashtra,Thane,401305,24,47
22-12-2025,Maharashtra,Thane,401305,24,47
22-12-2025,Maharashtra,Thane,401401,0,1
22-12-2025,Maharashtra,Thane,401402,0,2
22-12-2025,Maharashtra,Thane,401402,0,2
22-12-2025,Maharashtra,Thane,401504,0,3
22-12-2025,Maharashtra,Thane,401504,0,3
22-12-2025,Maharashtra,Thane,401601,0,7
22-12-2025,Maharashtra,Thane,401601,0,7
22-12-2025,Maharashtra,Thane,401602,1,76
22-12-2025,Maharashtra,Thane,401602,1,76
22-12-2025,Maharashtra,Thane,401605,0,17
22-12-2025,Maharashtra,Thane,401605,0,17
22-12-2025,Maharashtra,Thane,401606,0,25
22-12-2025,Maharashtra,Thane,401606,0,25
22-12-2025,Maharashtra,Thane,401607,0,36
22-12-2025,Maharashtra,Thane,401607,0,36
22-12-2025,Maharashtra,Thane,401610,0,7
22-12-2025,Maharashtra,Thane,421001,11,23
22-12-2025,Maharashtra,Thane,421001,11,23
22-12-2025,Maharashtra,Thane,421002,37,41
22-12-2025,Maharashtra,Thane,421002,37,41
22-12-2025,Maharashtra,Thane,421003,0,9
22-12-2025,Maharashtra,Thane,421103,6,10
22-12-2025,Maharashtra,Thane,421103,6,10
22-12-2025,Maharashtra,Thane,421201,28,67
22-12-2025,Maharashtra,Thane,421201,28,67
22-12-2025,Maharashtra,Thane,421202,23,52
22-12-2025,Maharashtra,Thane,421202,23,52
22-12-2025,Maharashtra,Thane,421204,15,28
22-12-2025,Maharashtra,Thane,421204,15,28
22-12-2025,Maharashtra,Thane,421301,64,154
22-12-2025,Maharashtra,Thane,421301,64,154
22-12-2025,Maharashtra,Thane,421303,0,19
22-12-2025,Maharashtra,Thane,421305,30,61
22-12-2025,Maharashtra,Thane,421305,30,61
22-12-2025,Maharashtra,Thane,421308,13,32
22-12-2025,Maharashtra,Thane,421311,3,9
22-12-2025,Maharashtra,Thane,421311,3,9
22-12-2025,Maharashtra,Thane,421312,0,10
22-12-2025,Maharashtra,Thane,421402,3,12
22-12-2025,Maharashtra,Thane,421402,3,12
22-12-2025,Maharashtra,Thane,421501,40,45
22-12-2025,Maharashtra,Thane,421502,1,3
22-12-2025,Maharashtra,Thane,421505,17,16
22-12-2025,Maharashtra,Thane,421603,1,2
22-12-2025,Maharashtra,Thane,421603,1,2
22-12-2025,Maharashtra,Thane,421605,10,26
23-12-2025,Maharashtra,Thane,400602,1,16
23-12-2025,Maharashtra,Thane,400603,8,15
23-12-2025,Maharashtra,Thane,400603,8,15
23-12-2025,Maharashtra,Thane,400604,40,106
23-12-2025,Maharashtra,Thane,400606,24,46
23-12-2025,Maharashtra,Thane,400606,24,46
23-12-2025,Maharashtra,Thane,400612,79,192
23-12-2025,Maharashtra,Thane,400612,79,192
23-12-2025,Maharashtra,Thane,400701,32,45
23-12-2025,Maharashtra,Thane,400703,29,29
23-12-2025,Maharashtra,Thane,400703,29,29
23-12-2025,Maharashtra,Thane,400705,21,27
23-12-2025,Maharashtra,Thane,400705,21,27
23-12-2025,Maharashtra,Thane,400706,21,43
23-12-2025,Maharashtra,Thane,400708,43,31
23-12-2025,Maharashtra,Thane,400708,43,31
23-12-2025,Maharashtra,Thane,400710,1,1
23-12-2025,Maharashtra,Thane,400710,1,1
23-12-2025,Maharashtra,Thane,401101,21,40
23-12-2025,Maharashtra,Thane,401101,21,40
23-12-2025,Maharashtra,Thane,401102,1,25
23-12-2025,Maharashtra,Thane,401102,1,25
23-12-2025,Maharashtra,Thane,401103,0,15
23-12-2025,Maharashtra,Thane,401103,0,15
23-12-2025,Maharashtra,Thane,401104,0,2
23-12-2025,Maharashtra,Thane,401105,20,41
23-12-2025,Maharashtra,Thane,401106,1,7
23-12-2025,Maharashtra,Thane,401106,1,7
23-12-2025,Maharashtra,Thane,401107,62,105
23-12-2025,Maharashtra,Thane,401107,62,105
23-12-2025,Maharashtra,Thane,401201,2,34
23-12-2025,Maharashtra,Thane,401201,2,34
23-12-2025,Maharashtra,Thane,401202,1,10
23-12-2025,Maharashtra,Thane,401203,3,23
23-12-2025,Maharashtra,Thane,401203,3,23
23-12-2025,Maharashtra,Thane,401204,2,8
23-12-2025,Maharashtra,Thane,401206,1,1
23-12-2025,Maharashtra,Thane,401206,1,1
23-12-2025,Maharashtra,Thane,401208,1,28
23-12-2025,Maharashtra,Thane,401209,9,54
23-12-2025,Maharashtra,Thane,401301,3,14
23-12-2025,Maharashtra,Thane,401301,3,14
23-12-2025,Maharashtra,Thane,401302,2,11
23-12-2025,Maharashtra,Thane,401402,0,1
23-12-2025,Maharashtra,Thane,401402,0,1
23-12-2025,Maharashtra,Thane,401501,1,24
23-12-2025,Maharashtra,Thane,401503,0,9
23-12-2025,Maharashtra,Thane,401503,0,9
23-12-2025,Maharashtra,Thane,401506,0,2
23-12-2025,Maharashtra,Thane,401506,0,2
23-12-2025,Maharashtra,Thane,401602,5,60
23-12-2025,Maharashtra,Thane,401603,0,46
23-12-2025,Maharashtra,Thane,401603,0,46
23-12-2025,Maharashtra,Thane,401604,0,18
23-12-2025,Maharashtra,Thane,401604,0,18
23-12-2025,Maharashtra,Thane,401605,0,9
23-12-2025,Maharashtra,Thane,401605,0,9
23-12-2025,Maharashtra,Thane,401606,1,23
23-12-2025,Maharashtra,Thane,401606,1,23
23-12-2025,Maharashtra,Thane,401607,1,23
23-12-2025,Maharashtra,Thane,401607,1,23
23-12-2025,Maharashtra,Thane,401610,0,5
23-12-2025,Maharashtra,Thane,401610,0,5
23-12-2025,Maharashtra,Thane,401701,1,0
23-12-2025,Maharashtra,Thane,401703,0,1
23-12-2025,Maharashtra,Thane,401703,0,1
23-12-2025,Maharashtra,Thane,421001,13,24
23-12-2025,Maharashtra,Thane,421001,13,24
23-12-2025,Maharashtra,Thane,421003,3,6
23-12-2025,Maharashtra,Thane,421003,3,6
23-12-2025,Maharashtra,Thane,421004,21,35
23-12-2025,Maharashtra,Thane,421004,21,35
23-12-2025,Maharashtra,Thane,421005,13,19
23-12-2025,Maharashtra,Thane,421005,13,19
23-12-2025,Maharashtra,Thane,421103,2,5
23-12-2025,Maharashtra,Thane,421201,33,73
23-12-2025,Maharashtra,Thane,421201,33,73
23-12-2025,Maharashtra,Thane,421203,7,20
23-12-2025,Maharashtra,Thane,421301,62,145
23-12-2025,Maharashtra,Thane,421308,14,25
23-12-2025,Maharashtra,Thane,421308,14,25
23-12-2025,Maharashtra,Thane,421312,1,19
23-12-2025,Maharashtra,Thane,421312,1,19
23-12-2025,Maharashtra,Thane,421401,22,32
23-12-2025,Maharashtra,Thane,421403,2,12
23-12-2025,Maharashtra,Thane,421403,2,12
23-12-2025,Maharashtra,Thane,421502,3,4
23-12-2025,Maharashtra,Thane,421505,16,18
23-12-2025,Maharashtra,Thane,421506,1,1
23-12-2025,Maharashtra,Thane,421506,1,1
23-12-2025,Maharashtra,Thane,421602,8,29
23-12-2025,Maharashtra,Thane,421602,8,29
23-12-2025,Maharashtra,Thane,421603,0,1
23-12-2025,Maharashtra,Thane,421603,0,1
23-12-2025,Maharashtra,Thane,421604,0,7
23-12-2025,Maharashtra,Thane,421605,13,16
24-12-2025,Maharashtra,Thane,400601,22,49
24-12-2025,Maharashtra,Thane,400601,22,49
24-12-2025,Maharashtra,Thane,400602,5,12
24-12-2025,Maharashtra,Thane,400602,5,12
24-12-2025,Maharashtra,Thane,400604,51,98
24-12-2025,Maharashtra,Thane,400604,51,98
24-12-2025,Maharashtra,Thane,400605,30,73
24-12-2025,Maharashtra,Thane,400605,30,73
24-12-2025,Maharashtra,Thane,400607,29,20
24-12-2025,Maharashtra,Thane,400607,29,20
24-12-2025,Maharashtra,Thane,400612,99,182
24-12-2025,Maharashtra,Thane,400612,99,182
24-12-2025,Maharashtra,Thane,400615,23,24
24-12-2025,Maharashtra,Thane,400615,23,24
24-12-2025,Maharashtra,Thane,400706,27,39
24-12-2025,Maharashtra,Thane,400706,27,39
24-12-2025,Maharashtra,Thane,400710,4,1
24-12-2025,Maharashtra,Thane,400710,4,1
24-12-2025,Maharashtra,Thane,401105,25,41
24-12-2025,Maharashtra,Thane,401105,25,41
24-12-2025,Maharashtra,Thane,401106,6,6
24-12-2025,Maharashtra,Thane,401106,6,6
24-12-2025,Maharashtra,Thane,401202,1,15
24-12-2025,Maharashtra,Thane,401202,1,15
24-12-2025,Maharashtra,Thane,401204,1,2
24-12-2025,Maharashtra,Thane,401204,1,2
24-12-2025,Maharashtra,Thane,401304,0,6
24-12-2025,Maharashtra,Thane,401304,0,6
24-12-2025,Maharashtra,Thane,401305,27,42
24-12-2025,Maharashtra,Thane,401305,27,42
24-12-2025,Maharashtra,Thane,401403,0,11
24-12-2025,Maharashtra,Thane,401403,0,11
24-12-2025,Maharashtra,Thane,401404,0,24
24-12-2025,Maharashtra,Thane,401404,0,24
24-12-2025,Maharashtra,Thane,401502,0,4
24-12-2025,Maharashtra,Thane,401502,0,4
24-12-2025,Maharashtra,Thane,401503,0,5
24-12-2025,Maharashtra,Thane,401503,0,5
24-12-2025,Maharashtra,Thane,401603,0,22
24-12-2025,Maharashtra,Thane,401603,0,22
24-12-2025,Maharashtra,Thane,401604,0,13
24-12-2025,Maharashtra,Thane,401604,0,13
24-12-2025,Maharashtra,Thane,401605,0,10
24-12-2025,Maharashtra,Thane,401605,0,10
24-12-2025,Maharashtra,Thane,401610,0,4
24-12-2025,Maharashtra,Thane,401610,0,4
24-12-2025,Maharashtra,Thane,401701,0,1
24-12-2025,Maharashtra,Thane,401702,0,4
24-12-2025,Maharashtra,Thane,401702,0,4
24-12-2025,Maharashtra,Thane,401703,0,1
24-12-2025,Maharashtra,Thane,421001,23,30
24-12-2025,Maharashtra,Thane,421001,23,30
24-12-2025,Maharashtra,Thane,421002,35,65
24-12-2025,Maharashtra,Thane,421003,2,2
24-12-2025,Maharashtra,Thane,421003,2,2
24-12-2025,Maharashtra,Thane,421102,15,18
24-12-2025,Maharashtra,Thane,421103,4,7
24-12-2025,Maharashtra,Thane,421103,4,7
24-12-2025,Maharashtra,Thane,421201,38,76
24-12-2025,Maharashtra,Thane,421202,28,32
24-12-2025,Maharashtra,Thane,421204,42,51
24-12-2025,Maharashtra,Thane,421204,42,51
24-12-2025,Maharashtra,Thane,421302,147,250
24-12-2025,Maharashtra,Thane,421302,147,250
24-12-2025,Maharashtra,Thane,421303,0,11
24-12-2025,Maharashtra,Thane,421305,35,51
24-12-2025,Maharashtra,Thane,421305,35,51
24-12-2025,Maharashtra,Thane,421306,47,121
24-12-2025,Maharashtra,Thane,421311,7,22
24-12-2025,Maharashtra,Thane,421312,0,5
24-12-2025,Maharashtra,Thane,421312,0,5
24-12-2025,Maharashtra,Thane,421501,33,39
24-12-2025,Maharashtra,Thane,421501,33,39
24-12-2025,Maharashtra,Thane,421502,0,3
24-12-2025,Maharashtra,Thane,421502,0,3
24-12-2025,Maharashtra,Thane,421503,56,99
24-12-2025,Maharashtra,Thane,421503,56,99
24-12-2025,Maharashtra,Thane,421505,8,8
24-12-2025,Maharashtra,Thane,421505,8,8
24-12-2025,Maharashtra,Thane,421506,0,1
24-12-2025,Maharashtra,Thane,421602,4,20
24-12-2025,Maharashtra,Thane,421602,4,20
24-12-2025,Maharashtra,Thane,421603,0,1
24-12-2025,Maharashtra,Thane,421603,0,1
24-12-2025,Maharashtra,Thane,421604,0,2
25-12-2025,Maharashtra,Thane,400602,0,5
25-12-2025,Maharashtra,Thane,400602,0,5
25-12-2025,Maharashtra,Thane,400605,0,2
25-12-2025,Maharashtra,Thane,400605,0,2
25-12-2025,Maharashtra,Thane,400608,0,4
25-12-2025,Maharashtra,Thane,400610,0,1
25-12-2025,Maharashtra,Thane,400610,0,1
25-12-2025,Maharashtra,Thane,400614,0,1
25-12-2025,Maharashtra,Thane,400614,0,1
25-12-2025,Maharashtra,Thane,400701,3,3
25-12-2025,Maharashtra,Thane,400701,3,3
25-12-2025,Maharashtra,Thane,400703,3,12
25-12-2025,Maharashtra,Thane,400703,3,12
25-12-2025,Maharashtra,Thane,400705,0,2
25-12-2025,Maharashtra,Thane,400705,0,2
25-12-2025,Maharashtra,Thane,400706,2,2
25-12-2025,Maharashtra,Thane,400706,2,2
25-12-2025,Maharashtra,Thane,400710,0,1
25-12-2025,Maharashtra,Thane,400710,0,1
25-12-2025,Maharashtra,Thane,401103,0,13
25-12-2025,Maharashtra,Thane,401104,0,1
25-12-2025,Maharashtra,Thane,401104,0,1
25-12-2025,Maharashtra,Thane,401105,4,4
25-12-2025,Maharashtra,Thane,401106,1,4
25-12-2025,Maharashtra,Thane,401106,1,4
25-12-2025,Maharashtra,Thane,401201,0,1
25-12-2025,Maharashtra,Thane,401201,0,1
25-12-2025,Maharashtra,Thane,401202,0,4
25-12-2025,Maharashtra,Thane,401202,0,4
25-12-2025,Maharashtra,Thane,401204,0,2
25-12-2025,Maharashtra,Thane,401204,0,2
25-12-2025,Maharashtra,Thane,401207,0,5
25-12-2025,Maharashtra,Thane,401301,0,10
25-12-2025,Maharashtra,Thane,401302,0,1
25-12-2025,Maharashtra,Thane,401303,0,6
25-12-2025,Maharashtra,Thane,401303,0,6
25-12-2025,Maharashtra,Thane,401304,0,6
25-12-2025,Maharashtra,Thane,401401,0,1
25-12-2025,Maharashtra,Thane,401401,0,1
25-12-2025,Maharashtra,Thane,401404,0,6
25-12-2025,Maharashtra,Thane,401404,0,6
25-12-2025,Maharashtra,Thane,401405,1,0
25-12-2025,Maharashtra,Thane,401501,0,9
25-12-2025,Maharashtra,Thane,401503,0,8
25-12-2025,Maharashtra,Thane,401504,0,1
25-12-2025,Maharashtra,Thane,401601,0,1
25-12-2025,Maharashtra,Thane,401603,0,3
25-12-2025,Maharashtra,Thane,401604,0,4
25-12-2025,Maharashtra,Thane,401605,0,13
25-12-2025,Maharashtra,Thane,401606,0,1
25-12-2025,Maharashtra,Thane,401607,0,1
25-12-2025,Maharashtra,Thane,401703,0,2
25-12-2025,Maharashtra,Thane,421001,4,12
25-12-2025,Maharashtra,Thane,421004,12,6
25-12-2025,Maharashtra,Thane,421004,12,6
25-12-2025,Maharashtra,Thane,421005,7,9
25-12-2025,Maharashtra,Thane,421102,9,7
25-12-2025,Maharashtra,Thane,421102,9,7
25-12-2025,Maharashtra,Thane,421103,2,1
25-12-2025,Maharashtra,Thane,421103,2,1
25-12-2025,Maharashtra,Thane,421202,8,20
25-12-2025,Maharashtra,Thane,421202,8,20
25-12-2025,Maharashtra,Thane,421203,2,7
25-12-2025,Maharashtra,Thane,421203,2,7
