date,state,district,pincode,demo_age_5_17,demo_age_17_
08-11-2025,Maharashtra,Thane,401209,0,40
08-11-2025,Maharashtra,Thane,401402,0,4
08-11-2025,Maharashtra,Thane,401503,0,11
08-11-2025,Maharashtra,Thane,401606,0,21
08-11-2025,Maharashtra,Thane,421101,0,22
08-11-2025,Maharashtra,Thane,421201,0,66
08-11-2025,Maharashtra,Thane,421303,0,49
08-11-2025,Maharashtra,Thane,421401,2,225
08-11-2025,Maharashtra,Thane,421502,1,4
08-11-2025,Maharashtra,Thane,421503,10,151
08-11-2025,Maharashtra,Thane,421505,0,26
08-11-2025,Maharashtra,Thane,421603,0,6
09-11-2025,Maharashtra,Thane,400601,2,14
09-11-2025,Maharashtra,Thane,400603,0,3
09-11-2025,Maharashtra,Thane,400606,2,10
09-11-2025,Maharashtra,Thane,400607,7,16
09-11-2025,Maharashtra,Thane,400608,0,7
09-11-2025,Maharashtra,Thane,400701,1,9
09-11-2025,Maharashtra,Thane,400705,2,17
09-11-2025,Maharashtra,Thane,400706,5,24
09-11-2025,Maharashtra,Thane,401103,0,4
09-11-2025,Maharashtra,Thane,401605,0,13
09-11-2025,Maharashtra,Thane,401607,0,13
09-11-2025,Maharashtra,Thane,421005,0,4
09-11-2025,Maharashtra,Thane,421201,4,23
09-11-2025,Maharashtra,Thane,421301,6,81
09-11-2025,Maharashtra,Thane,421302,11,156
09-11-2025,Maharashtra,Thane,421308,0,9
09-11-2025,Maharashtra,Thane,421311,0,13
09-11-2025,Maharashtra,Thane,421401,0,8
09-11-2025,Maharashtra,Thane,421603,0,1
11-11-2025,Maharashtra,Thane,400605,6,75
11-11-2025,Maharashtra,Thane,400607,4,64
11-11-2025,Maharashtra,Thane,400703,0,35
11-11-2025,Maharashtra,Thane,400705,2,36
11-11-2025,Maharashtra,Thane,400708,3,67
11-11-2025,Maharashtra,Thane,401101,1,44
11-11-2025,Maharashtra,Thane,401201,0,30
11-11-2025,Maharashtra,Thane,401303,0,44
11-11-2025,Maharashtra,Thane,401403,0,76
11-11-2025,Maharashtra,Thane,401404,0,63
11-11-2025,Maharashtra,Thane,401501,0,71
11-11-2025,Maharashtra,Thane,401605,0,75
11-11-2025,Maharashtra,Thane,401703,0,1
11-11-2025,Maharashtra,Thane,421005,1,41
11-11-2025,Maharashtra,Thane,421201,3,69
11-11-2025,Maharashtra,Thane,421305,4,89
11-11-2025,Maharashtra,Thane,421401,4,375
10-11-2025,Maharashtra,Thane,400601,1,52
10-11-2025,Maharashtra,Thane,400602,0,26
10-11-2025,Maharashtra,Thane,400614,0,11
10-11-2025,Maharashtra,Thane,400710,0,7
10-11-2025,Maharashtra,Thane,401102,0,28
10-11-2025,Maharashtra,Thane,401103,0,9
10-11-2025,Maharashtra,Thane,401104,0,1
10-11-2025,Maharashtra,Thane,401208,2,44
10-11-2025,Maharashtra,Thane,401209,0,52
10-11-2025,Maharashtra,Thane,401304,0,5
10-11-2025,Maharashtra,Thane,401401,0,4
10-11-2025,Maharashtra,Thane,401403,0,35
10-11-2025,Maharashtra,Thane,401504,0,13
10-11-2025,Maharashtra,Thane,401607,0,43
10-11-2025,Maharashtra,Thane,401610,0,7
10-11-2025,Maharashtra,Thane,421103,0,14
10-11-2025,Maharashtra,Thane,421201,3,87
10-11-2025,Maharashtra,Thane,421203,1,23
10-11-2025,Maharashtra,Thane,421204,2,70
10-11-2025,Maharashtra,Thane,421301,17,333
10-11-2025,Maharashtra,Thane,421302,20,531
10-11-2025,Maharashtra,Thane,421306,5,131
10-11-2025,Maharashtra,Thane,421401,0,288
10-11-2025,Maharashtra,Thane,421501,3,74
10-11-2025,Maharashtra,Thane,421603,0,11
16-11-2025,Maharashtra,Thane,400605,1,33
16-11-2025,Maharashtra,Thane,401105,2,23
16-11-2025,Maharashtra,Thane,401305,1,6
16-11-2025,Maharashtra,Thane,401404,0,12
16-11-2025,Maharashtra,Thane,401603,0,4
16-11-2025,Maharashtra,Thane,421005,0,22
16-11-2025,Maharashtra,Thane,421102,1,15
16-11-2025,Maharashtra,Thane,421204,6,33
16-11-2025,Maharashtra,Thane,421603,0,1
15-11-2025,Maharashtra,Thane,400610,3,15
15-11-2025,Maharashtra,Thane,400701,1,47
15-11-2025,Maharashtra,Thane,401102,1,30
15-11-2025,Maharashtra,Thane,401203,1,11
15-11-2025,Maharashtra,Thane,401304,0,3
15-11-2025,Maharashtra,Thane,401401,0,7
15-11-2025,Maharashtra,Thane,421101,2,33
15-11-2025,Maharashtra,Thane,421102,2,35
15-11-2025,Maharashtra,Thane,421302,18,518
15-11-2025,Maharashtra,Thane,421305,1,87
15-11-2025,Maharashtra,Thane,421312,0,31
15-11-2025,Maharashtra,Thane,421403,2,48
15-11-2025,Maharashtra,Thane,421603,0,12
17-11-2025,Maharashtra,Thane,400603,1,18
17-11-2025,Maharashtra,Thane,400608,1,10
17-11-2025,Maharashtra,Thane,400706,4,74
17-11-2025,Maharashtra,Thane,400708,4,78
17-11-2025,Maharashtra,Thane,401106,0,8
17-11-2025,Maharashtra,Thane,401208,0,33
17-11-2025,Maharashtra,Thane,401302,0,18
17-11-2025,Maharashtra,Thane,401305,0,58
17-11-2025,Maharashtra,Thane,401401,0,5
17-11-2025,Maharashtra,Thane,401607,1,24
17-11-2025,Maharashtra,Thane,401702,0,6
17-11-2025,Maharashtra,Thane,401703,0,7
17-11-2025,Maharashtra,Thane,421002,2,158
17-11-2025,Maharashtra,Thane,421102,2,47
17-11-2025,Maharashtra,Thane,421203,2,22
17-11-2025,Maharashtra,Thane,421305,6,114
17-11-2025,Maharashtra,Thane,421308,1,58
17-11-2025,Maharashtra,Thane,421312,0,36
17-11-2025,Maharashtra,Thane,421502,0,6
17-11-2025,Maharashtra,Thane,421503,7,228
17-11-2025,Maharashtra,Thane,421601,2,285
17-11-2025,Maharashtra,Thane,421603,0,12
17-11-2025,Maharashtra,Thane,421604,0,4
17-11-2025,Maharashtra,Thane,421605,2,51
18-11-2025,Maharashtra,Thane,400612,21,225
18-11-2025,Maharashtra,Thane,400705,2,30
18-11-2025,Maharashtra,Thane,400709,4,54
18-11-2025,Maharashtra,Thane,400710,0,3
18-11-2025,Maharashtra,Thane,401103,0,11
18-11-2025,Maharashtra,Thane,401303,0,70
18-11-2025,Maharashtra,Thane,401502,0,14
18-11-2025,Maharashtra,Thane,401604,0,32
18-11-2025,Maharashtra,Thane,401607,0,28
18-11-2025,Maharashtra,Thane,421002,4,131
18-11-2025,Maharashtra,Thane,421102,2,49
18-11-2025,Maharashtra,Thane,421201,4,69
18-11-2025,Maharashtra,Thane,421203,1,19
18-11-2025,Maharashtra,Thane,421401,1,287
18-11-2025,Maharashtra,Thane,421402,0,153
18-11-2025,Maharashtra,Thane,421403,6,69
18-11-2025,Maharashtra,Thane,421501,7,70
18-11-2025,Maharashtra,Thane,421505,4,38
19-11-2025,Maharashtra,Thane,400603,1,17
19-11-2025,Maharashtra,Thane,400607,1,66
19-11-2025,Maharashtra,Thane,400610,1,18
19-11-2025,Maharashtra,Thane,400612,25,243
19-11-2025,Maharashtra,Thane,400708,12,77
19-11-2025,Maharashtra,Thane,401102,0,29
19-11-2025,Maharashtra,Thane,401103,0,5
19-11-2025,Maharashtra,Thane,401202,0,21
19-11-2025,Maharashtra,Thane,401203,0,8
19-11-2025,Maharashtra,Thane,401204,1,12
19-11-2025,Maharashtra,Thane,401403,0,30
19-11-2025,Maharashtra,Thane,401405,0,5
19-11-2025,Maharashtra,Thane,401501,0,37
19-11-2025,Maharashtra,Thane,401610,0,1
19-11-2025,Maharashtra,Thane,401702,0,3
19-11-2025,Maharashtra,Thane,421103,1,16
19-11-2025,Maharashtra,Thane,421201,4,71
19-11-2025,Maharashtra,Thane,421401,4,160
19-11-2025,Maharashtra,Thane,421501,1,88
19-11-2025,Maharashtra,Thane,421604,0,3
19-11-2025,Maharashtra,Thane,421605,9,45
21-11-2025,Maharashtra,Thane,400603,0,6
21-11-2025,Maharashtra,Thane,400605,2,56
21-11-2025,Maharashtra,Thane,400607,6,27
21-11-2025,Maharashtra,Thane,400608,1,21
21-11-2025,Maharashtra,Thane,400708,5,56
21-11-2025,Maharashtra,Thane,401105,2,58
21-11-2025,Maharashtra,Thane,401203,0,5
21-11-2025,Maharashtra,Thane,401403,0,15
21-11-2025,Maharashtra,Thane,421001,2,26
21-11-2025,Maharashtra,Thane,421501,4,57
21-11-2025,Maharashtra,Thane,421601,5,140
21-11-2025,Maharashtra,Thane,421603,0,12
21-11-2025,Maharashtra,Thane,421604,0,3
20-11-2025,Maharashtra,Thane,400607,4,51
20-11-2025,Maharashtra,Thane,400610,0,16
20-11-2025,Maharashtra,Thane,400701,6,51
20-11-2025,Maharashtra,Thane,401102,0,38
20-11-2025,Maharashtra,Thane,401208,0,29
20-11-2025,Maharashtra,Thane,401302,0,9
20-11-2025,Maharashtra,Thane,401304,0,4
20-11-2025,Maharashtra,Thane,401601,0,7
20-11-2025,Maharashtra,Thane,401606,0,26
20-11-2025,Maharashtra,Thane,401608,0,1
20-11-2025,Maharashtra,Thane,401609,0,1
20-11-2025,Maharashtra,Thane,421002,2,60
20-11-2025,Maharashtra,Thane,421102,2,53
20-11-2025,Maharashtra,Thane,421202,6,68
20-11-2025,Maharashtra,Thane,421203,3,22
20-11-2025,Maharashtra,Thane,421402,0,68
20-11-2025,Maharashtra,Thane,421501,7,54
01-11-2025,Maharashtra,Thane,400604,7,54
01-11-2025,Maharashtra,Thane,400606,4,31
01-11-2025,Maharashtra,Thane,401102,0,8
01-11-2025,Maharashtra,Thane,401103,0,4
01-11-2025,Maharashtra,Thane,401207,0,1
01-11-2025,Maharashtra,Thane,401405,0,9
01-11-2025,Maharashtra,Thane,401501,0,18
01-11-2025,Maharashtra,Thane,401601,0,8
01-11-2025,Maharashtra,Thane,421102,3,41
01-11-2025,Maharashtra,Thane,421201,4,53
01-11-2025,Maharashtra,Thane,421308,2,27
01-11-2025,Maharashtra,Thane,421601,2,110
02-11-2025,Maharashtra,Thane,400601,6,14
02-11-2025,Maharashtra,Thane,400701,1,21
02-11-2025,Maharashtra,Thane,400709,1,15
02-11-2025,Maharashtra,Thane,401106,0,1
02-11-2025,Maharashtra,Thane,401201,0,1
02-11-2025,Maharashtra,Thane,401203,0,2
02-11-2025,Maharashtra,Thane,401208,0,4
02-11-2025,Maharashtra,Thane,401504,0,1
02-11-2025,Maharashtra,Thane,401603,0,50
02-11-2025,Maharashtra,Thane,401605,0,25
02-11-2025,Maharashtra,Thane,421004,0,12
02-11-2025,Maharashtra,Thane,421101,0,5
02-11-2025,Maharashtra,Thane,421201,2,26
02-11-2025,Maharashtra,Thane,421302,6,81
02-11-2025,Maharashtra,Thane,421303,0,8
02-11-2025,Maharashtra,Thane,421306,6,39
02-11-2025,Maharashtra,Thane,421503,0,39
02-11-2025,Maharashtra,Thane,421602,0,14
02-11-2025,Maharashtra,Thane,421605,3,42
29-10-2025,Maharashtra,Thane,400601,3,52
29-10-2025,Maharashtra,Thane,400612,23,155
29-10-2025,Maharashtra,Thane,400703,3,29
29-10-2025,Maharashtra,Thane,401105,3,39
29-10-2025,Maharashtra,Thane,401207,0,1
29-10-2025,Maharashtra,Thane,401209,1,43
29-10-2025,Maharashtra,Thane,401405,0,13
29-10-2025,Maharashtra,Thane,401504,1,7
29-10-2025,Maharashtra,Thane,401604,0,61
29-10-2025,Maharashtra,Thane,401609,0,2
29-10-2025,Maharashtra,Thane,421005,0,26
29-10-2025,Maharashtra,Thane,421101,1,25
29-10-2025,Maharashtra,Thane,421201,8,65
29-10-2025,Maharashtra,Thane,421305,0,68
29-10-2025,Maharashtra,Thane,421401,2,266
29-10-2025,Maharashtra,Thane,421505,0,19
29-10-2025,Maharashtra,Thane,421604,0,5
31-10-2025,Maharashtra,Thane,400602,3,13
31-10-2025,Maharashtra,Thane,400606,3,36
31-10-2025,Maharashtra,Thane,400610,7,20
31-10-2025,Maharashtra,Thane,400703,2,23
31-10-2025,Maharashtra,Thane,401208,1,18
31-10-2025,Maharashtra,Thane,401501,0,45
31-10-2025,Maharashtra,Thane,401502,0,4
31-10-2025,Maharashtra,Thane,401503,0,9
31-10-2025,Maharashtra,Thane,401506,0,1
31-10-2025,Maharashtra,Thane,401602,0,43
31-10-2025,Maharashtra,Thane,401603,0,248
31-10-2025,Maharashtra,Thane,401606,1,40
31-10-2025,Maharashtra,Thane,421002,0,35
31-10-2025,Maharashtra,Thane,421102,1,28
31-10-2025,Maharashtra,Thane,421306,11,98
31-10-2025,Maharashtra,Thane,421311,0,8
31-10-2025,Maharashtra,Thane,421312,0,31
31-10-2025,Maharashtra,Thane,421601,1,155
22-11-2025,Maharashtra,Thane,400602,2,20
22-11-2025,Maharashtra,Thane,400607,4,35
22-11-2025,Maharashtra,Thane,400614,0,12
22-11-2025,Maharashtra,Thane,400615,6,41
22-11-2025,Maharashtra,Thane,401103,0,2
22-11-2025,Maharashtra,Thane,401202,0,3
22-11-2025,Maharashtra,Thane,401204,0,1
22-11-2025,Maharashtra,Thane,401208,0,6
22-11-2025,Maharashtra,Thane,401305,0,9
22-11-2025,Maharashtra,Thane,401402,0,3
22-11-2025,Maharashtra,Thane,401403,0,6
22-11-2025,Maharashtra,Thane,401504,0,2
22-11-2025,Maharashtra,Thane,401601,0,1
22-11-2025,Maharashtra,Thane,401604,1,12
22-11-2025,Maharashtra,Thane,421301,14,125
22-11-2025,Maharashtra,Thane,421308,1,15
22-11-2025,Maharashtra,Thane,421312,0,5
22-11-2025,Maharashtra,Thane,421401,4,83
22-11-2025,Maharashtra,Thane,421402,3,36
22-11-2025,Maharashtra,Thane,421502,2,3
22-11-2025,Maharashtra,Thane,421505,1,12
22-11-2025,Maharashtra,Thane,421506,0,6
25-11-2025,Maharashtra,Thane,400612,19,214
25-11-2025,Maharashtra,Thane,400615,2,26
25-11-2025,Maharashtra,Thane,400710,1,0
25-11-2025,Maharashtra,Thane,401101,3,31
25-11-2025,Maharashtra,Thane,401203,1,8
25-11-2025,Maharashtra,Thane,401206,0,2
25-11-2025,Maharashtra,Thane,401504,0,4
25-11-2025,Maharashtra,Thane,401606,0,15
25-11-2025,Maharashtra,Thane,421001,2,29
25-11-2025,Maharashtra,Thane,421005,2,23
25-11-2025,Maharashtra,Thane,421203,1,16
25-11-2025,Maharashtra,Thane,421312,0,32
25-11-2025,Maharashtra,Thane,421401,4,119
25-11-2025,Maharashtra,Thane,421502,0,10
25-11-2025,Maharashtra,Thane,421503,7,106
25-11-2025,Maharashtra,Thane,421505,1,28
25-11-2025,Maharashtra,Thane,421603,1,4
25-11-2025,Maharashtra,Thane,421605,3,31
01-12-2025,Maharashtra,Thane,400606,1,34
01-12-2025,Maharashtra,Thane,400703,1,31
01-12-2025,Maharashtra,Thane,401101,4,33
01-12-2025,Maharashtra,Thane,401203,0,15
01-12-2025,Maharashtra,Thane,401206,0,5
01-12-2025,Maharashtra,Thane,401207,0,8
01-12-2025,Maharashtra,Thane,421005,3,36
01-12-2025,Maharashtra,Thane,421101,0,11
01-12-2025,Maharashtra,Thane,421102,3,21
01-12-2025,Maharashtra,Thane,421303,0,21
01-12-2025,Maharashtra,Thane,421306,17,153
01-12-2025,Maharashtra,Thane,421308,0,27
01-12-2025,Maharashtra,Thane,421311,0,10
01-12-2025,Maharashtra,Thane,421604,0,4
03-11-2025,Maharashtra,Thane,400614,3,17
03-11-2025,Maharashtra,Thane,401101,0,41
03-11-2025,Maharashtra,Thane,401208,1,30
03-11-2025,Maharashtra,Thane,401501,0,54
03-11-2025,Maharashtra,Thane,401503,0,9
03-11-2025,Maharashtra,Thane,401601,0,8
03-11-2025,Maharashtra,Thane,401607,0,33
03-11-2025,Maharashtra,Thane,401701,0,1
03-11-2025,Maharashtra,Thane,421102,1,57
03-11-2025,Maharashtra,Thane,421203,0,21
03-11-2025,Maharashtra,Thane,421306,14,135
03-11-2025,Maharashtra,Thane,421403,3,96
30-10-2025,Maharashtra,Thane,400606,5,33
30-10-2025,Maharashtra,Thane,401103,0,9
30-10-2025,Maharashtra,Thane,401204,1,20
30-10-2025,Maharashtra,Thane,401206,1,4
30-10-2025,Maharashtra,Thane,401303,0,26
30-10-2025,Maharashtra,Thane,401304,0,2
30-10-2025,Maharashtra,Thane,401401,0,5
30-10-2025,Maharashtra,Thane,401606,0,30
30-10-2025,Maharashtra,Thane,401701,0,1
30-10-2025,Maharashtra,Thane,421003,0,6
30-10-2025,Maharashtra,Thane,421102,7,29
30-10-2025,Maharashtra,Thane,421603,0,6
30-10-2025,Maharashtra,Thane,421605,2,31
23-11-2025,Maharashtra,Thane,400602,1,15
23-11-2025,Maharashtra,Thane,400604,2,13
23-11-2025,Maharashtra,Thane,400605,1,17
23-11-2025,Maharashtra,Thane,400705,1,12
23-11-2025,Maharashtra,Thane,400708,1,14
23-11-2025,Maharashtra,Thane,401602,0,2
23-11-2025,Maharashtra,Thane,401605,0,1
23-11-2025,Maharashtra,Thane,421001,0,13
23-11-2025,Maharashtra,Thane,421101,0,4
23-11-2025,Maharashtra,Thane,421202,0,11
23-11-2025,Maharashtra,Thane,421301,5,50
23-11-2025,Maharashtra,Thane,421306,6,48
23-11-2025,Maharashtra,Thane,421311,0,5
23-11-2025,Maharashtra,Thane,421312,0,1
23-11-2025,Maharashtra,Thane,421401,0,2
23-11-2025,Maharashtra,Thane,421602,0,1
24-11-2025,Maharashtra,Thane,400601,0,40
24-11-2025,Maharashtra,Thane,400603,1,9
24-11-2025,Maharashtra,Thane,400605,2,60
24-11-2025,Maharashtra,Thane,400607,2,58
24-11-2025,Maharashtra,Thane,400615,6,43
24-11-2025,Maharashtra,Thane,400705,0,31
24-11-2025,Maharashtra,Thane,401201,0,18
24-11-2025,Maharashtra,Thane,401204,0,5
24-11-2025,Maharashtra,Thane,401209,0,11
24-11-2025,Maharashtra,Thane,401601,0,6
24-11-2025,Maharashtra,Thane,401607,0,11
24-11-2025,Maharashtra,Thane,421003,0,7
24-11-2025,Maharashtra,Thane,421103,2,8
24-11-2025,Maharashtra,Thane,421201,5,47
24-11-2025,Maharashtra,Thane,421203,3,18
24-11-2025,Maharashtra,Thane,421303,0,35
24-11-2025,Maharashtra,Thane,421308,1,19
26-11-2025,Maharashtra,Thane,400603,0,9
26-11-2025,Maharashtra,Thane,400604,3,36
26-11-2025,Maharashtra,Thane,400607,2,34
26-11-2025,Maharashtra,Thane,400610,1,10
26-11-2025,Maharashtra,Thane,400701,3,39
26-11-2025,Maharashtra,Thane,400705,3,21
26-11-2025,Maharashtra,Thane,400709,5,29
26-11-2025,Maharashtra,Thane,401104,0,1
26-11-2025,Maharashtra,Thane,401106,1,1
26-11-2025,Maharashtra,Thane,401206,0,5
26-11-2025,Maharashtra,Thane,401303,0,33
26-11-2025,Maharashtra,Thane,401402,0,1
26-11-2025,Maharashtra,Thane,401403,0,19
26-11-2025,Maharashtra,Thane,401405,0,8
26-11-2025,Maharashtra,Thane,401504,0,1
26-11-2025,Maharashtra,Thane,401703,0,1
26-11-2025,Maharashtra,Thane,421201,3,56
26-11-2025,Maharashtra,Thane,421204,7,64
26-11-2025,Maharashtra,Thane,421403,0,39
26-11-2025,Maharashtra,Thane,421503,6,86
26-11-2025,Maharashtra,Thane,421505,1,12
26-11-2025,Maharashtra,Thane,421602,0,18
26-11-2025,Maharashtra,Thane,421605,6,34
02-12-2025,Maharashtra,Thane,400601,5,42
02-12-2025,Maharashtra,Thane,400603,0,9
02-12-2025,Maharashtra,Thane,400607,3,42
02-12-2025,Maharashtra,Thane,400610,2,15
02-12-2025,Maharashtra,Thane,400706,4,37
02-12-2025,Maharashtra,Thane,401103,0,6
02-12-2025,Maharashtra,Thane,401106,2,3
02-12-2025,Maharashtra,Thane,401208,1,24
02-12-2025,Maharashtra,Thane,401405,0,3
02-12-2025,Maharashtra,Thane,401503,0,5
02-12-2025,Maharashtra,Thane,401603,0,16
02-12-2025,Maharashtra,Thane,401604,0,5
02-12-2025,Maharashtra,Thane,401607,0,11
02-12-2025,Maharashtra,Thane,421004,1,57
02-12-2025,Maharashtra,Thane,421005,0,19
02-12-2025,Maharashtra,Thane,421101,0,16
02-12-2025,Maharashtra,Thane,421102,0,20
02-12-2025,Maharashtra,Thane,421203,3,16
02-12-2025,Maharashtra,Thane,421301,9,165
02-12-2025,Maharashtra,Thane,421302,20,300
02-12-2025,Maharashtra,Thane,421306,5,111
02-12-2025,Maharashtra,Thane,421308,3,27
02-12-2025,Maharashtra,Thane,421311,0,9
02-12-2025,Maharashtra,Thane,421402,0,22
02-12-2025,Maharashtra,Thane,421604,0,1
02-12-2025,Maharashtra,Thane,421605,4,40
27-11-2025,Maharashtra,Thane,400603,0,10
27-11-2025,Maharashtra,Thane,400606,5,60
27-11-2025,Maharashtra,Thane,400610,1,24
27-11-2025,Maharashtra,Thane,400612,28,179
27-11-2025,Maharashtra,Thane,400706,4,42
27-11-2025,Maharashtra,Thane,401104,0,3
27-11-2025,Maharashtra,Thane,401105,2,48
27-11-2025,Maharashtra,Thane,401203,0,13
27-11-2025,Maharashtra,Thane,401501,0,29
27-11-2025,Maharashtra,Thane,401603,0,58
27-11-2025,Maharashtra,Thane,401605,0,41
27-11-2025,Maharashtra,Thane,401607,0,13
27-11-2025,Maharashtra,Thane,401610,0,7
27-11-2025,Maharashtra,Thane,421301,12,169
27-11-2025,Maharashtra,Thane,421305,5,42
27-11-2025,Maharashtra,Thane,421311,1,13
27-11-2025,Maharashtra,Thane,421401,5,156
27-11-2025,Maharashtra,Thane,421402,1,56
27-11-2025,Maharashtra,Thane,421403,1,45
27-11-2025,Maharashtra,Thane,421502,0,3
27-11-2025,Maharashtra,Thane,421505,0,14
28-11-2025,Maharashtra,Thane,400603,1,10
28-11-2025,Maharashtra,Thane,401201,0,2
28-11-2025,Maharashtra,Thane,401204,0,9
28-11-2025,Maharashtra,Thane,401503,0,11
28-11-2025,Maharashtra,Thane,401601,0,4
28-11-2025,Maharashtra,Thane,401604,0,48
28-11-2025,Maharashtra,Thane,421003,1,8
28-11-2025,Maharashtra,Thane,421004,8,52
28-11-2025,Maharashtra,Thane,421403,2,44
28-11-2025,Maharashtra,Thane,421501,8,58
28-11-2025,Maharashtra,Thane,421505,3,15
29-11-2025,Maharashtra,Thane,400603,1,14
29-11-2025,Maharashtra,Thane,400605,7,51
29-11-2025,Maharashtra,Thane,400614,1,7
29-11-2025,Maharashtra,Thane,400615,4,33
29-11-2025,Maharashtra,Thane,400703,2,20
29-11-2025,Maharashtra,Thane,400705,2,21
29-11-2025,Maharashtra,Thane,401104,0,2
29-11-2025,Maharashtra,Thane,401207,0,2
29-11-2025,Maharashtra,Thane,401302,0,5
29-11-2025,Maharashtra,Thane,401403,0,16
29-11-2025,Maharashtra,Thane,401601,0,9
29-11-2025,Maharashtra,Thane,401607,0,12
29-11-2025,Maharashtra,Thane,421004,1,32
29-11-2025,Maharashtra,Thane,421202,3,50
29-11-2025,Maharashtra,Thane,421306,10,74
29-11-2025,Maharashtra,Thane,421604,0,4
30-11-2025,Maharashtra,Thane,400602,0,5
30-11-2025,Maharashtra,Thane,400705,0,11
30-11-2025,Maharashtra,Thane,400706,1,21
30-11-2025,Maharashtra,Thane,400709,1,9
30-11-2025,Maharashtra,Thane,401208,0,6
30-11-2025,Maharashtra,Thane,401303,0,2
30-11-2025,Maharashtra,Thane,401305,1,9
30-11-2025,Maharashtra,Thane,401403,0,2
30-11-2025,Maharashtra,Thane,401503,0,1
30-11-2025,Maharashtra,Thane,401602,0,1
30-11-2025,Maharashtra,Thane,421302,7,90
30-11-2025,Maharashtra,Thane,421308,0,3
30-11-2025,Maharashtra,Thane,421402,0,2
30-11-2025,Maharashtra,Thane,421403,0,4
30-11-2025,Maharashtra,Thane,421601,3,10
17-10-2025,Maharashtra,Thane,400601,3,26
17-10-2025,Maharashtra,Thane,400606,2,18
17-10-2025,Maharashtra,Thane,400703,5,20
17-10-2025,Maharashtra,Thane,401102,0,7
17-10-2025,Maharashtra,Thane,401105,2,27
17-10-2025,Maharashtra,Thane,401107,7,104
17-10-2025,Maharashtra,Thane,401201,0,10
17-10-2025,Maharashtra,Thane,401206,0,3
17-10-2025,Maharashtra,Thane,401209,0,25
17-10-2025,Maharashtra,Thane,401302,0,2
17-10-2025,Maharashtra,Thane,401304,0,1
17-10-2025,Maharashtra,Thane,401501,1,21
17-10-2025,Maharashtra,Thane,401502,0,7
17-10-2025,Maharashtra,Thane,401601,0,6
17-10-2025,Maharashtra,Thane,401605,0,13
17-10-2025,Maharashtra,Thane,401606,0,13
17-10-2025,Maharashtra,Thane,401607,0,20
17-10-2025,Maharashtra,Thane,421004,2,24
17-10-2025,Maharashtra,Thane,421202,3,31
17-10-2025,Maharashtra,Thane,421401,3,172
17-10-2025,Maharashtra,Thane,421601,3,86
17-10-2025,Maharashtra,Thane,421603,0,3
18-10-2025,Maharashtra,Thane,400606,2,11
18-10-2025,Maharashtra,Thane,400608,2,10
18-10-2025,Maharashtra,Thane,400701,3,29
18-10-2025,Maharashtra,Thane,401101,2,16
18-10-2025,Maharashtra,Thane,401106,1,4
18-10-2025,Maharashtra,Thane,401302,0,1
18-10-2025,Maharashtra,Thane,401305,1,19
18-10-2025,Maharashtra,Thane,401503,0,2
18-10-2025,Maharashtra,Thane,401610,0,2
18-10-2025,Maharashtra,Thane,421004,3,29
18-10-2025,Maharashtra,Thane,421102,0,20
18-10-2025,Maharashtra,Thane,421201,2,40
18-10-2025,Maharashtra,Thane,421203,1,13
18-10-2025,Maharashtra,Thane,421301,8,159
18-10-2025,Maharashtra,Thane,421401,4,175
18-10-2025,Maharashtra,Thane,421506,1,1
19-10-2025,Maharashtra,Thane,400703,3,15
19-10-2025,Maharashtra,Thane,400705,1,15
19-10-2025,Maharashtra,Thane,400706,5,30
19-10-2025,Maharashtra,Thane,400710,1,5
19-10-2025,Maharashtra,Thane,401206,0,2
19-10-2025,Maharashtra,Thane,401209,0,19
19-10-2025,Maharashtra,Thane,401303,0,11
19-10-2025,Maharashtra,Thane,401403,0,16
19-10-2025,Maharashtra,Thane,401404,0,18
19-10-2025,Maharashtra,Thane,401607,0,5
19-10-2025,Maharashtra,Thane,421001,0,11
19-10-2025,Maharashtra,Thane,421003,0,2
19-10-2025,Maharashtra,Thane,421005,2,14
19-10-2025,Maharashtra,Thane,421101,0,17
19-10-2025,Maharashtra,Thane,421102,1,25
19-10-2025,Maharashtra,Thane,421402,0,30
19-10-2025,Maharashtra,Thane,421503,4,47
19-10-2025,Maharashtra,Thane,421505,2,10
19-10-2025,Maharashtra,Thane,421605,1,22
27-10-2025,Maharashtra,Thane,400604,2,26
27-10-2025,Maharashtra,Thane,400607,6,17
27-10-2025,Maharashtra,Thane,400608,0,12
27-10-2025,Maharashtra,Thane,400705,1,16
27-10-2025,Maharashtra,Thane,401106,0,17
27-10-2025,Maharashtra,Thane,401202,1,6
27-10-2025,Maharashtra,Thane,401502,0,7
27-10-2025,Maharashtra,Thane,401603,0,55
27-10-2025,Maharashtra,Thane,421103,0,3
27-10-2025,Maharashtra,Thane,421201,1,34
27-10-2025,Maharashtra,Thane,421301,11,133
27-10-2025,Maharashtra,Thane,421312,0,8
02-11-2025,Maharashtra,Thane,401304,0,1
26-10-2025,Maharashtra,Thane,400601,3,56
26-10-2025,Maharashtra,Thane,400604,5,54
26-10-2025,Maharashtra,Thane,401107,10,130
26-10-2025,Maharashtra,Thane,401305,1,21
26-10-2025,Maharashtra,Thane,401401,0,1
26-10-2025,Maharashtra,Thane,401405,0,4
26-10-2025,Maharashtra,Thane,401504,0,5
26-10-2025,Maharashtra,Thane,401602,2,33
26-10-2025,Maharashtra,Thane,421001,0,25
26-10-2025,Maharashtra,Thane,421005,1,24
