date,state,district,pincode,age_0_5,age_5_17,age_18_greater
22-12-2025,Maharashtra,Thane,401603,4,0,0
22-12-2025,Maharashtra,Thane,421004,10,0,0
22-12-2025,Maharashtra,Thane,421203,5,0,0
22-12-2025,Maharashtra,Thane,421302,93,0,0
22-12-2025,Maharashtra,Thane,421401,16,0,0
23-12-2025,Maharashtra,Thane,400607,9,0,0
23-12-2025,Maharashtra,Thane,400709,4,0,0
23-12-2025,Maharashtra,Thane,401207,1,0,0
23-12-2025,Maharashtra,Thane,401502,1,0,0
23-12-2025,Maharashtra,Thane,421002,5,0,0
23-12-2025,Maharashtra,Thane,421101,1,0,0
23-12-2025,Maharashtra,Thane,421204,9,0,0
23-12-2025,Maharashtra,Thane,421305,8,0,0
23-12-2025,Maharashtra,Thane,421306,9,0,0
23-12-2025,Maharashtra,Thane,421402,3,0,0
23-12-2025,Maharashtra,Thane,421503,13,0,0
23-12-2025,Maharashtra,Thane,421601,6,0,0
24-12-2025,Maharashtra,Thane,400614,2,0,0
24-12-2025,Maharashtra,Thane,400705,1,0,1
24-12-2025,Maharashtra,Thane,401102,0,1,0
24-12-2025,Maharashtra,Thane,401203,2,0,0
24-12-2025,Maharashtra,Thane,401208,2,0,0
24-12-2025,Maharashtra,Thane,401301,0,1,0
24-12-2025,Maharashtra,Thane,401303,2,0,0
24-12-2025,Maharashtra,Thane,401504,1,0,0
24-12-2025,Maharashtra,Thane,401602,2,0,0
24-12-2025,Maharashtra,Thane,421004,6,2,1
24-12-2025,Maharashtra,Thane,421301,13,2,1
24-12-2025,Maharashtra,Thane,421308,2,1,0
24-12-2025,Maharashtra,Thane,421401,8,0,5
24-12-2025,Maharashtra,Thane,421402,3,0,2
24-12-2025,Maharashtra,Thane,421601,3,1,0
24-12-2025,Maharashtra,Thane,421605,1,0,1
25-12-2025,Maharashtra,Thane,400604,4,5,18
25-12-2025,Maharashtra,Thane,401101,3,1,0
25-12-2025,Maharashtra,Thane,401203,0,2,0
25-12-2025,Maharashtra,Thane,401208,2,0,0
25-12-2025,Maharashtra,Thane,401209,3,0,0
25-12-2025,Maharashtra,Thane,401501,2,0,0
25-12-2025,Maharashtra,Thane,421002,1,0,0
25-12-2025,Maharashtra,Thane,421201,3,0,0
25-12-2025,Maharashtra,Thane,421306,3,2,0
25-12-2025,Maharashtra,Thane,421503,6,13,1
25-12-2025,Maharashtra,Thane,421602,1,1,0
26-12-2025,Maharashtra,Thane,400607,1,1,0
26-12-2025,Maharashtra,Thane,400615,2,0,0
26-12-2025,Maharashtra,Thane,400701,0,4,0
26-12-2025,Maharashtra,Thane,400703,1,1,0
26-12-2025,Maharashtra,Thane,400706,4,0,1
26-12-2025,Maharashtra,Thane,401201,1,0,0
27-12-2025,Maharashtra,Thane,400605,3,3,0
27-12-2025,Maharashtra,Thane,400606,2,0,0
27-12-2025,Maharashtra,Thane,400610,1,0,0
27-12-2025,Maharashtra,Thane,401107,9,5,0
27-12-2025,Maharashtra,Thane,401602,1,0,0
27-12-2025,Maharashtra,Thane,421202,2,0,0
27-12-2025,Maharashtra,Thane,421203,1,0,0
27-12-2025,Maharashtra,Thane,421305,0,2,0
27-12-2025,Maharashtra,Thane,421501,3,1,0
27-12-2025,Maharashtra,Thane,421506,0,1,0
06-11-2025,Maharashtra,Thane,400601,8,1,0
29-12-2025,Maharashtra,Thane,400604,4,0,0
29-12-2025,Maharashtra,Thane,400605,13,1,0
29-12-2025,Maharashtra,Thane,400608,1,0,0
29-12-2025,Maharashtra,Thane,400615,1,0,0
29-12-2025,Maharashtra,Thane,401107,17,2,0
29-12-2025,Maharashtra,Thane,401301,1,0,0
29-12-2025,Maharashtra,Thane,401303,0,1,0
29-12-2025,Maharashtra,Thane,401304,1,0,0
29-12-2025,Maharashtra,Thane,421001,2,0,0
29-12-2025,Maharashtra,Thane,421201,8,1,0
29-12-2025,Maharashtra,Thane,421503,9,3,0
29-12-2025,Maharashtra,Thane,421602,2,0,0
29-12-2025,Maharashtra,Thane,421605,2,4,0
28-12-2025,Maharashtra,Thane,400606,3,0,0
28-12-2025,Maharashtra,Thane,400607,2,1,0
28-12-2025,Maharashtra,Thane,400705,3,1,0
28-12-2025,Maharashtra,Thane,400708,1,1,0
28-12-2025,Maharashtra,Thane,400709,5,0,0
28-12-2025,Maharashtra,Thane,401203,0,1,0
28-12-2025,Maharashtra,Thane,421004,0,1,0
28-12-2025,Maharashtra,Thane,421202,2,0,0
28-12-2025,Maharashtra,Thane,421402,0,1,0
28-12-2025,Maharashtra,Thane,421601,3,0,0
07-11-2025,Maharashtra,Thane,400601,8,2,0
31-12-2025,Maharashtra,Thane,400605,8,4,0
31-12-2025,Maharashtra,Thane,400701,5,3,0
31-12-2025,Maharashtra,Thane,400705,8,4,0
31-12-2025,Maharashtra,Thane,400706,8,5,0
31-12-2025,Maharashtra,Thane,401602,0,1,0
31-12-2025,Maharashtra,Thane,401603,0,3,0
31-12-2025,Maharashtra,Thane,421005,1,1,0
31-12-2025,Maharashtra,Thane,421102,2,5,0
31-12-2025,Maharashtra,Thane,421203,2,4,0
31-12-2025,Maharashtra,Thane,421308,1,3,0
31-12-2025,Maharashtra,Thane,421402,2,1,0
31-12-2025,Maharashtra,Thane,421603,1,0,0
08-11-2025,Maharashtra,Thane,400601,5,0,0
02-01-2026,Maharashtra,Thane,400607,7,2,0
02-01-2026,Maharashtra,Thane,400610,1,0,0
02-01-2026,Maharashtra,Thane,400612,41,17,0
02-01-2026,Maharashtra,Thane,400708,14,2,0
02-01-2026,Maharashtra,Thane,400710,1,0,0
02-01-2026,Maharashtra,Thane,401201,1,0,0
02-01-2026,Maharashtra,Thane,401209,2,0,0
02-01-2026,Maharashtra,Thane,401303,1,2,0
02-01-2026,Maharashtra,Thane,421001,3,2,0
02-01-2026,Maharashtra,Thane,421004,6,5,0
02-01-2026,Maharashtra,Thane,421202,6,1,0
02-01-2026,Maharashtra,Thane,421306,10,9,0
02-01-2026,Maharashtra,Thane,421308,4,0,0
02-01-2026,Maharashtra,Thane,421501,10,4,0
02-01-2026,Maharashtra,Thane,421605,7,1,0
01-01-2026,Maharashtra,Thane,400614,2,1,2
01-01-2026,Maharashtra,Thane,400703,5,0,0
01-01-2026,Maharashtra,Thane,401102,1,0,0
01-01-2026,Maharashtra,Thane,401201,2,0,0
01-01-2026,Maharashtra,Thane,401504,1,0,0
01-01-2026,Maharashtra,Thane,401602,1,1,0
01-01-2026,Maharashtra,Thane,421101,3,1,0
01-01-2026,Maharashtra,Thane,421102,5,4,0
01-01-2026,Maharashtra,Thane,421103,1,1,0
01-01-2026,Maharashtra,Thane,421203,5,1,0
01-01-2026,Maharashtra,Thane,421306,19,18,0
01-01-2026,Maharashtra,Thane,421602,11,10,0
09-11-2025,Maharashtra,Thane,400601,9,0,0
03-01-2026,Maharashtra,Thane,401107,0,3,0
03-01-2026,Maharashtra,Thane,421305,1,1,0
03-01-2026,Maharashtra,Thane,421402,0,1,0
09-06-2025,Maharashtra,Thane,400602,1,1,0
09-06-2025,Maharashtra,Thane,400606,3,0,0
09-06-2025,Maharashtra,Thane,400608,0,0,1
09-06-2025,Maharashtra,Thane,400701,3,4,0
09-06-2025,Maharashtra,Thane,400708,7,9,0
09-06-2025,Maharashtra,Thane,400709,2,8,0
09-06-2025,Maharashtra,Thane,421301,13,12,2
09-06-2025,Maharashtra,Thane,421311,4,2,0
09-06-2025,Maharashtra,Thane,421402,0,2,0
09-06-2025,Maharashtra,Thane,421403,5,1,0
09-06-2025,Maharashtra,Thane,421501,7,5,1
10-06-2025,Maharashtra,Thane,400604,4,7,1
10-06-2025,Maharashtra,Thane,400606,7,3,1
10-06-2025,Maharashtra,Thane,400612,9,18,0
10-06-2025,Maharashtra,Thane,400705,2,2,0
10-06-2025,Maharashtra,Thane,401106,3,1,0
10-06-2025,Maharashtra,Thane,401206,2,0,0
10-06-2025,Maharashtra,Thane,401207,1,0,0
10-06-2025,Maharashtra,Thane,401603,2,1,1
10-06-2025,Maharashtra,Thane,401606,4,3,0
10-06-2025,Maharashtra,Thane,421102,3,0,0
10-06-2025,Maharashtra,Thane,421303,1,1,1
10-06-2025,Maharashtra,Thane,421501,6,5,1
10-06-2025,Maharashtra,Thane,421503,9,12,1
10-06-2025,Maharashtra,Thane,421601,5,4,1
11-06-2025,Maharashtra,Thane,400605,4,4,0
11-06-2025,Maharashtra,Thane,400612,12,15,1
11-06-2025,Maharashtra,Thane,401101,12,2,0
11-06-2025,Maharashtra,Thane,401103,0,1,0
11-06-2025,Maharashtra,Thane,401105,0,5,0
11-06-2025,Maharashtra,Thane,401202,1,0,0
11-06-2025,Maharashtra,Thane,401303,3,1,0
11-06-2025,Maharashtra,Thane,401305,0,2,0
11-06-2025,Maharashtra,Thane,401502,1,0,0
11-06-2025,Maharashtra,Thane,401602,0,3,0
11-06-2025,Maharashtra,Thane,401610,0,1,0
11-06-2025,Maharashtra,Thane,421004,6,1,0
11-06-2025,Maharashtra,Thane,421101,0,1,0
11-06-2025,Maharashtra,Thane,421303,3,0,0
11-06-2025,Maharashtra,Thane,421501,7,3,1
11-06-2025,Maharashtra,Thane,421503,9,15,1
13-06-2025,Maharashtra,Thane,400603,0,1,1
13-06-2025,Maharashtra,Thane,400606,5,1,0
13-06-2025,Maharashtra,Thane,400614,1,0,0
13-06-2025,Maharashtra,Thane,400705,1,4,0
13-06-2025,Maharashtra,Thane,401104,0,1,0
13-06-2025,Maharashtra,Thane,401203,1,2,0
13-06-2025,Maharashtra,Thane,401208,1,2,0
13-06-2025,Maharashtra,Thane,401502,0,1,0
13-06-2025,Maharashtra,Thane,401603,1,0,0
13-06-2025,Maharashtra,Thane,421002,3,2,0
13-06-2025,Maharashtra,Thane,421003,0,1,0
13-06-2025,Maharashtra,Thane,421102,1,1,0
13-06-2025,Maharashtra,Thane,421204,0,5,0
13-06-2025,Maharashtra,Thane,421308,0,2,0
13-06-2025,Maharashtra,Thane,421503,4,2,2
13-06-2025,Maharashtra,Thane,421601,4,7,1
10-11-2025,Maharashtra,Thane,400601,12,0,0
12-06-2025,Maharashtra,Thane,400608,2,0,1
12-06-2025,Maharashtra,Thane,400614,2,0,0
12-06-2025,Maharashtra,Thane,400701,1,5,0
12-06-2025,Maharashtra,Thane,400705,3,2,0
12-06-2025,Maharashtra,Thane,401107,7,15,1
12-06-2025,Maharashtra,Thane,401207,1,0,0
12-06-2025,Maharashtra,Thane,401208,1,0,0
12-06-2025,Maharashtra,Thane,421005,0,1,0
12-06-2025,Maharashtra,Thane,421103,1,0,0
12-06-2025,Maharashtra,Thane,421403,6,1,0
14-06-2025,Maharashtra,Thane,400605,2,3,0
14-06-2025,Maharashtra,Thane,400606,5,2,0
14-06-2025,Maharashtra,Thane,400614,1,2,0
14-06-2025,Maharashtra,Thane,400705,2,2,0
14-06-2025,Maharashtra,Thane,400706,2,5,0
14-06-2025,Maharashtra,Thane,401104,1,1,0
14-06-2025,Maharashtra,Thane,401202,2,0,0
14-06-2025,Maharashtra,Thane,401501,1,2,0
14-06-2025,Maharashtra,Thane,401604,1,1,0
14-06-2025,Maharashtra,Thane,421001,1,1,0
14-06-2025,Maharashtra,Thane,421103,3,1,0
14-06-2025,Maharashtra,Thane,421202,2,9,0
14-06-2025,Maharashtra,Thane,421501,10,6,8
11-11-2025,Maharashtra,Thane,400601,7,0,0
15-06-2025,Maharashtra,Thane,400608,1,0,0
15-06-2025,Maharashtra,Thane,401209,0,1,0
15-06-2025,Maharashtra,Thane,421003,0,1,0
15-06-2025,Maharashtra,Thane,421005,0,1,0
15-06-2025,Maharashtra,Thane,421201,0,2,0
15-06-2025,Maharashtra,Thane,421203,1,0,0
15-06-2025,Maharashtra,Thane,421305,1,1,0
15-06-2025,Maharashtra,Thane,421306,2,1,0
16-06-2025,Maharashtra,Thane,400701,2,2,0
16-06-2025,Maharashtra,Thane,401208,1,1,0
16-06-2025,Maharashtra,Thane,401303,1,1,0
16-06-2025,Maharashtra,Thane,401404,1,0,0
16-06-2025,Maharashtra,Thane,421002,0,4,0
16-06-2025,Maharashtra,Thane,421102,3,4,0
16-06-2025,Maharashtra,Thane,421201,0,3,0
16-06-2025,Maharashtra,Thane,421302,10,13,1
16-06-2025,Maharashtra,Thane,421505,1,1,0
16-06-2025,Maharashtra,Thane,421601,5,6,1
16-06-2025,Maharashtra,Thane,421602,0,1,0
17-06-2025,Maharashtra,Thane,400603,1,1,0
17-06-2025,Maharashtra,Thane,400612,13,42,0
17-06-2025,Maharashtra,Thane,400615,2,2,1
17-06-2025,Maharashtra,Thane,400701,4,8,0
17-06-2025,Maharashtra,Thane,400706,5,1,0
17-06-2025,Maharashtra,Thane,401204,2,2,0
17-06-2025,Maharashtra,Thane,401506,1,0,0
17-06-2025,Maharashtra,Thane,401610,0,1,0
17-06-2025,Maharashtra,Thane,421101,1,0,0
17-06-2025,Maharashtra,Thane,421203,1,2,0
17-06-2025,Maharashtra,Thane,421204,1,8,0
17-06-2025,Maharashtra,Thane,421403,5,2,0
17-06-2025,Maharashtra,Thane,421501,8,8,4
17-06-2025,Maharashtra,Thane,421506,0,0,1
18-06-2025,Maharashtra,Thane,400612,7,15,2
18-06-2025,Maharashtra,Thane,400615,2,2,0
18-06-2025,Maharashtra,Thane,400703,0,3,0
18-06-2025,Maharashtra,Thane,400705,2,3,0
18-06-2025,Maharashtra,Thane,401101,3,0,0
18-06-2025,Maharashtra,Thane,401202,1,1,0
18-06-2025,Maharashtra,Thane,401304,1,0,0
18-06-2025,Maharashtra,Thane,401607,0,1,0
18-06-2025,Maharashtra,Thane,421002,2,1,0
18-06-2025,Maharashtra,Thane,421301,6,11,0
18-06-2025,Maharashtra,Thane,421303,1,0,0
18-06-2025,Maharashtra,Thane,421306,4,7,0
19-06-2025,Maharashtra,Thane,400602,1,0,0
19-06-2025,Maharashtra,Thane,400603,2,3,0
19-06-2025,Maharashtra,Thane,400708,10,4,0
19-06-2025,Maharashtra,Thane,400709,3,3,0
19-06-2025,Maharashtra,Thane,401101,1,2,0
19-06-2025,Maharashtra,Thane,401305,2,2,0
19-06-2025,Maharashtra,Thane,421001,1,1,0
19-06-2025,Maharashtra,Thane,421003,1,1,0
19-06-2025,Maharashtra,Thane,421103,1,0,0
19-06-2025,Maharashtra,Thane,421202,4,1,0
19-06-2025,Maharashtra,Thane,421204,3,5,0
19-06-2025,Maharashtra,Thane,421305,5,9,0
19-06-2025,Maharashtra,Thane,421306,6,4,0
19-06-2025,Maharashtra,Thane,421401,6,2,0
19-06-2025,Maharashtra,Thane,421601,4,4,0
19-06-2025,Maharashtra,Thane,421605,0,2,0
12-11-2025,Maharashtra,Thane,400601,3,0,1
01-09-2025,Maharashtra,Thane,400614,4,0,0
01-09-2025,Maharashtra,Thane,400703,1,0,0
01-09-2025,Maharashtra,Thane,401201,1,0,0
01-09-2025,Maharashtra,Thane,401202,1,0,0
01-09-2025,Maharashtra,Thane,401304,1,0,0
01-09-2025,Maharashtra,Thane,401403,1,0,0
01-09-2025,Maharashtra,Thane,421202,3,2,0
01-09-2025,Maharashtra,Thane,421204,4,3,0
01-09-2025,Maharashtra,Thane,421301,4,5,0
01-09-2025,Maharashtra,Thane,421308,5,1,0
01-09-2025,Maharashtra,Thane,421311,1,0,0
01-06-2025,Maharashtra,Thane,400709,88,32,12
01-04-2025,Maharashtra,Thane,421501,146,46,15
02-09-2025,Maharashtra,Thane,400708,4,2,0
02-09-2025,Maharashtra,Thane,401204,1,0,0
02-09-2025,Maharashtra,Thane,401602,2,0,0
02-09-2025,Maharashtra,Thane,401604,1,1,0
02-09-2025,Maharashtra,Thane,401606,1,0,0
02-09-2025,Maharashtra,Thane,421003,1,0,0
02-09-2025,Maharashtra,Thane,421302,14,7,1
02-09-2025,Maharashtra,Thane,421305,8,4,0
02-09-2025,Maharashtra,Thane,421306,2,4,0
02-09-2025,Maharashtra,Thane,421308,3,0,0
02-09-2025,Maharashtra,Thane,421501,2,0,0
02-09-2025,Maharashtra,Thane,421602,1,0,0
13-11-2025,Maharashtra,Thane,400601,4,1,0
03-09-2025,Maharashtra,Thane,400605,5,2,0
03-09-2025,Maharashtra,Thane,400701,4,1,0
03-09-2025,Maharashtra,Thane,401101,2,3,0
03-09-2025,Maharashtra,Thane,401103,1,0,0
03-09-2025,Maharashtra,Thane,401207,1,0,0
03-09-2025,Maharashtra,Thane,401304,1,0,0
03-09-2025,Maharashtra,Thane,421306,10,5,0
03-09-2025,Maharashtra,Thane,421501,7,1,0
03-09-2025,Maharashtra,Thane,421601,8,1,0
03-09-2025,Maharashtra,Thane,421603,0,1,0
03-09-2025,Maharashtra,Thane,421605,5,5,0
07-09-2025,Maharashtra,Thane,400607,4,3,0
07-09-2025,Maharashtra,Thane,400610,1,1,0
07-09-2025,Maharashtra,Thane,401204,2,0,0
07-09-2025,Maharashtra,Thane,421102,1,1,0
07-09-2025,Maharashtra,Thane,421204,3,1,0
07-09-2025,Maharashtra,Thane,421302,3,4,5
07-09-2025,Maharashtra,Thane,421311,0,1,0
07-09-2025,Maharashtra,Thane,421506,1,0,0
06-09-2025,Maharashtra,Thane,400607,3,3,0
06-09-2025,Maharashtra,Thane,400612,19,14,0
06-09-2025,Maharashtra,Thane,400615,4,2,0
06-09-2025,Maharashtra,Thane,401106,1,0,0
06-09-2025,Maharashtra,Thane,421305,1,0,0
06-09-2025,Maharashtra,Thane,421306,7,4,0
06-09-2025,Maharashtra,Thane,421501,2,3,0
05-09-2025,Maharashtra,Thane,400602,2,0,0
05-09-2025,Maharashtra,Thane,400706,5,2,0
05-09-2025,Maharashtra,Thane,401202,2,0,0
05-09-2025,Maharashtra,Thane,421002,2,0,0
05-09-2025,Maharashtra,Thane,421203,0,2,1
05-09-2025,Maharashtra,Thane,421505,1,0,0
14-11-2025,Maharashtra,Thane,400601,7,0,0
04-09-2025,Maharashtra,Thane,400607,5,1,0
04-09-2025,Maharashtra,Thane,400614,2,1,0
04-09-2025,Maharashtra,Thane,421002,19,2,0
04-09-2025,Maharashtra,Thane,421004,3,0,0
04-09-2025,Maharashtra,Thane,421203,0,1,0
04-09-2025,Maharashtra,Thane,421305,4,0,0
04-09-2025,Maharashtra,Thane,421311,1,1,0
04-09-2025,Maharashtra,Thane,421503,6,6,0
04-09-2025,Maharashtra,Thane,421601,1,1,0
09-09-2025,Maharashtra,Thane,400602,1,0,0
09-09-2025,Maharashtra,Thane,400605,9,5,0
09-09-2025,Maharashtra,Thane,400606,2,2,0
09-09-2025,Maharashtra,Thane,400612,15,22,0
09-09-2025,Maharashtra,Thane,400614,1,2,0
09-09-2025,Maharashtra,Thane,400615,6,2,0
09-09-2025,Maharashtra,Thane,401601,0,1,0
09-09-2025,Maharashtra,Thane,401605,1,0,0
09-09-2025,Maharashtra,Thane,421203,3,2,0
09-09-2025,Maharashtra,Thane,421312,1,1,0
09-09-2025,Maharashtra,Thane,421503,14,7,0
08-09-2025,Maharashtra,Thane,400615,0,3,0
08-09-2025,Maharashtra,Thane,400701,3,6,0
08-09-2025,Maharashtra,Thane,401101,2,0,0
08-09-2025,Maharashtra,Thane,401105,1,3,0
08-09-2025,Maharashtra,Thane,401208,0,1,0
08-09-2025,Maharashtra,Thane,401301,1,0,0
08-09-2025,Maharashtra,Thane,421004,3,2,0
08-09-2025,Maharashtra,Thane,421005,5,0,0
08-09-2025,Maharashtra,Thane,421308,1,1,0
10-09-2025,Maharashtra,Thane,400614,1,0,0
10-09-2025,Maharashtra,Thane,401107,8,6,0
10-09-2025,Maharashtra,Thane,401209,2,2,0
10-09-2025,Maharashtra,Thane,401501,7,0,0
10-09-2025,Maharashtra,Thane,401603,1,0,0
10-09-2025,Maharashtra,Thane,421001,3,1,0
10-09-2025,Maharashtra,Thane,421005,2,1,0
10-09-2025,Maharashtra,Thane,421204,5,2,0
10-09-2025,Maharashtra,Thane,421302,48,21,1
15-11-2025,Maharashtra,Thane,400601,22,2,0
11-09-2025,Maharashtra,Thane,400605,7,5,0
11-09-2025,Maharashtra,Thane,400614,0,1,0
11-09-2025,Maharashtra,Thane,400709,3,3,0
11-09-2025,Maharashtra,Thane,400710,1,0,0
11-09-2025,Maharashtra,Thane,401101,1,3,0
11-09-2025,Maharashtra,Thane,401603,1,1,0
11-09-2025,Maharashtra,Thane,421601,14,6,1
11-09-2025,Maharashtra,Thane,421602,4,2,0
11-09-2025,Maharashtra,Thane,421603,1,0,0
16-11-2025,Maharashtra,Thane,400601,13,1,0
14-09-2025,Maharashtra,Thane,400602,0,1,0
14-09-2025,Maharashtra,Thane,400604,2,4,0
14-09-2025,Maharashtra,Thane,400605,2,1,0
14-09-2025,Maharashtra,Thane,400606,1,0,0
14-09-2025,Maharashtra,Thane,421004,0,1,0
14-09-2025,Maharashtra,Thane,421202,1,0,0
14-09-2025,Maharashtra,Thane,421204,2,6,0
14-09-2025,Maharashtra,Thane,421301,5,6,0
14-09-2025,Maharashtra,Thane,421506,2,0,0
14-09-2025,Maharashtra,Thane,421602,1,0,0
12-09-2025,Maharashtra,Thane,400602,2,0,0
12-09-2025,Maharashtra,Thane,400603,1,1,0
12-09-2025,Maharashtra,Thane,400607,5,0,0
12-09-2025,Maharashtra,Thane,400610,2,1,0
12-09-2025,Maharashtra,Thane,400703,0,2,0
12-09-2025,Maharashtra,Thane,401105,4,5,0
12-09-2025,Maharashtra,Thane,401107,18,5,0
12-09-2025,Maharashtra,Thane,401201,2,1,0
12-09-2025,Maharashtra,Thane,401305,1,2,0
12-09-2025,Maharashtra,Thane,401402,1,0,0
12-09-2025,Maharashtra,Thane,401403,0,1,0
12-09-2025,Maharashtra,Thane,401602,3,1,0
12-09-2025,Maharashtra,Thane,401607,0,1,0
12-09-2025,Maharashtra,Thane,421101,1,1,0
12-09-2025,Maharashtra,Thane,421201,4,3,1
12-09-2025,Maharashtra,Thane,421203,7,2,0
12-09-2025,Maharashtra,Thane,421301,12,12,0
12-09-2025,Maharashtra,Thane,421601,15,2,1
15-09-2025,Maharashtra,Thane,400604,1,4,0
15-09-2025,Maharashtra,Thane,400612,10,12,0
15-09-2025,Maharashtra,Thane,400615,1,0,0
15-09-2025,Maharashtra,Thane,400701,3,0,0
15-09-2025,Maharashtra,Thane,401106,0,1,0
15-09-2025,Maharashtra,Thane,401209,3,0,0
15-09-2025,Maharashtra,Thane,401501,5,0,0
15-09-2025,Maharashtra,Thane,401605,1,0,0
15-09-2025,Maharashtra,Thane,401606,2,1,0
15-09-2025,Maharashtra,Thane,421001,3,2,0
15-09-2025,Maharashtra,Thane,421002,3,3,0
15-09-2025,Maharashtra,Thane,421005,3,1,0
15-09-2025,Maharashtra,Thane,421101,2,0,0
15-09-2025,Maharashtra,Thane,421203,2,1,0
15-09-2025,Maharashtra,Thane,421204,3,0,0
15-09-2025,Maharashtra,Thane,421401,2,2,0
13-09-2025,Maharashtra,Thane,400608,4,0,0
13-09-2025,Maharashtra,Thane,400615,4,4,0
13-09-2025,Maharashtra,Thane,401105,8,4,0
13-09-2025,Maharashtra,Thane,401203,1,1,0
13-09-2025,Maharashtra,Thane,401501,1,0,0
13-09-2025,Maharashtra,Thane,401602,1,4,0
13-09-2025,Maharashtra,Thane,421004,1,1,0
13-09-2025,Maharashtra,Thane,421101,1,0,0
13-09-2025,Maharashtra,Thane,421203,8,7,0
13-09-2025,Maharashtra,Thane,421204,7,4,0
16-09-2025,Maharashtra,Thane,400706,7,0,0
16-09-2025,Maharashtra,Thane,401202,0,1,0
16-09-2025,Maharashtra,Thane,401302,1,1,0
16-09-2025,Maharashtra,Thane,401303,1,0,0
16-09-2025,Maharashtra,Thane,401605,0,1,0
16-09-2025,Maharashtra,Thane,421001,0,5,0
16-09-2025,Maharashtra,Thane,421306,14,2,0
16-09-2025,Maharashtra,Thane,421403,3,1,0
16-09-2025,Maharashtra,Thane,421501,7,1,0
16-09-2025,Maharashtra,Thane,421601,29,5,0
17-09-2025,Maharashtra,Thane,400701,7,1,0
17-09-2025,Maharashtra,Thane,400709,4,4,0
17-09-2025,Maharashtra,Thane,401203,1,1,0
17-09-2025,Maharashtra,Thane,401404,0,1,0
17-09-2025,Maharashtra,Thane,421004,5,2,0
17-09-2025,Maharashtra,Thane,421203,1,6,0
17-09-2025,Maharashtra,Thane,421303,0,1,0
17-09-2025,Maharashtra,Thane,421311,2,0,0
17-09-2025,Maharashtra,Thane,421503,11,5,0
20-09-2025,Maharashtra,Thane,400610,1,2,0
20-09-2025,Maharashtra,Thane,400612,17,14,0
20-09-2025,Maharashtra,Thane,401301,1,0,0
20-09-2025,Maharashtra,Thane,401305,0,1,0
20-09-2025,Maharashtra,Thane,401501,2,0,0
20-09-2025,Maharashtra,Thane,421002,6,0,0
20-09-2025,Maharashtra,Thane,421004,1,1,0
20-09-2025,Maharashtra,Thane,421204,10,6,0
20-09-2025,Maharashtra,Thane,421311,1,0,0
20-09-2025,Maharashtra,Thane,421601,11,0,0
19-09-2025,Maharashtra,Thane,400606,2,1,0
19-09-2025,Maharashtra,Thane,400610,0,1,0
19-09-2025,Maharashtra,Thane,400615,1,3,0
19-09-2025,Maharashtra,Thane,400708,1,2,0
19-09-2025,Maharashtra,Thane,401103,1,0,0
19-09-2025,Maharashtra,Thane,401105,2,2,0
19-09-2025,Maharashtra,Thane,401202,1,0,0
19-09-2025,Maharashtra,Thane,401302,1,0,0
19-09-2025,Maharashtra,Thane,401401,1,0,0
19-09-2025,Maharashtra,Thane,401602,0,3,0
19-09-2025,Maharashtra,Thane,401604,2,1,0
19-09-2025,Maharashtra,Thane,401605,0,1,0
19-09-2025,Maharashtra,Thane,401606,1,0,0
19-09-2025,Maharashtra,Thane,421004,0,1,0
19-09-2025,Maharashtra,Thane,421005,4,1,0
19-09-2025,Maharashtra,Thane,421201,9,2,0
19-09-2025,Maharashtra,Thane,421202,5,3,0
19-09-2025,Maharashtra,Thane,421401,7,1,0
18-09-2025,Maharashtra,Thane,400603,2,2,0
18-09-2025,Maharashtra,Thane,400606,1,4,0
18-09-2025,Maharashtra,Thane,400612,16,7,0
18-09-2025,Maharashtra,Thane,400614,6,1,0
18-09-2025,Maharashtra,Thane,400706,7,2,0
18-09-2025,Maharashtra,Thane,400710,0,1,0
18-09-2025,Maharashtra,Thane,401105,8,2,0
18-09-2025,Maharashtra,Thane,401208,4,2,0
18-09-2025,Maharashtra,Thane,401303,1,0,0
18-09-2025,Maharashtra,Thane,401602,2,3,0
18-09-2025,Maharashtra,Thane,401604,1,0,0
18-09-2025,Maharashtra,Thane,421203,1,1,0
18-09-2025,Maharashtra,Thane,421311,3,0,1
18-09-2025,Maharashtra,Thane,421403,3,0,0
18-09-2025,Maharashtra,Thane,421503,8,9,0
18-09-2025,Maharashtra,Thane,421601,13,5,0
18-09-2025,Maharashtra,Thane,421605,1,5,0
23-09-2025,Maharashtra,Thane,400604,7,0,0
23-09-2025,Maharashtra,Thane,400705,3,0,0
23-09-2025,Maharashtra,Thane,401107,13,4,0
23-09-2025,Maharashtra,Thane,401602,3,0,0
23-09-2025,Maharashtra,Thane,421005,3,0,0
23-09-2025,Maharashtra,Thane,421101,2,0,0
23-09-2025,Maharashtra,Thane,421201,3,4,0
23-09-2025,Maharashtra,Thane,421204,3,0,0
23-09-2025,Maharashtra,Thane,421302,32,10,0
23-09-2025,Maharashtra,Thane,421303,2,2,0
23-09-2025,Maharashtra,Thane,421305,4,2,0
23-09-2025,Maharashtra,Thane,421601,5,2,0
23-09-2025,Maharashtra,Thane,421605,2,2,0
22-09-2025,Maharashtra,Thane,400708,3,1,0
22-09-2025,Maharashtra,Thane,401107,3,3,0
22-09-2025,Maharashtra,Thane,421001,2,1,0
22-09-2025,Maharashtra,Thane,421308,3,1,0
22-09-2025,Maharashtra,Thane,421311,1,0,0
